split,_track6_row_id,artist_key,price_krw,ln_price_krw,width_cm,height_cm,depth_cm,area_cm2,log_area,aspect_ratio,has_depth,is_3d_candidate,medium_category,support_category,size_bucket,medium_support_bucket
train,19656,kim chae yun,6486000.0,15.6851565658494,116.0,90.0,2.5,10440.0,9.25339986143663,1.288888888888889,True,False,acrylic,canvas,q5,acrylic__canvas
train,19657,kim chae yun,3262320.0,14.997949156677238,75.0,52.0,2.5,3900.0,8.268731832117737,1.4423076923076923,True,False,acrylic,canvas,q3,acrylic__canvas
train,19658,kim chae yun,3387900.0,15.035720818379872,60.0,77.0,7.0,4620.0,8.438149984075784,1.2833333333333334,True,False,acrylic,canvas,q4,acrylic__canvas
train,19660,bae jonghun,1131600.0,13.939143118409548,45.0,53.0,2.0,2385.0,7.776954403322442,1.1777777777777778,True,False,mixed_media,canvas,q2,mixed_media__canvas
train,19661,jungsook ahn,56538600.0,17.850434148692166,213.0,204.0,3.5,43452.0,10.67941215955364,1.0441176470588236,True,False,oil,canvas,q5,oil__canvas
train,19662,theyoohwa korea,138386400.0,18.74556033042348,60.96,83.06,4.06,5063.3376,8.529781149580998,1.36253280839895,True,False,mixed_media,fabric,q4,mixed_media__fabric
train,19663,gosce bang,4881060.0,15.400872967356731,78.74,78.74,2.79,6199.9875999999995,8.732302571031182,1.0,True,False,mixed_media,canvas,q4,mixed_media__canvas
train,19664,gosce bang,4881060.0,15.400872967356731,78.74,78.74,3.0,6199.9875999999995,8.732302571031182,1.0,True,False,mixed_media,canvas,q4,mixed_media__canvas
train,19665,gosce bang,2530920.0,14.74409343096766,60.45,72.64,2.79,4391.088000000001,8.38733231135384,1.2016542597187758,True,False,acrylic,canvas,q3,acrylic__canvas
train,19666,gosce bang,2530920.0,14.74409343096766,60.45,72.64,2.79,4391.088000000001,8.38733231135384,1.2016542597187758,True,False,acrylic,canvas,q3,acrylic__canvas
train,19667,gosce bang,12237840.0,16.320043348887452,130.05,162.05,2.79,21074.602500000005,9.955823921482216,1.2460592079969242,True,False,acrylic,canvas,q5,acrylic__canvas
train,19668,gosce bang,12237840.0,16.320043348887452,130.05,162.05,2.79,21074.602500000005,9.955823921482216,1.2460592079969242,True,False,acrylic,canvas,q5,acrylic__canvas
train,19669,gosce bang,12237840.0,16.320043348887452,130.05,162.05,2.79,21074.602500000005,9.955823921482216,1.2460592079969242,True,False,acrylic,canvas,q5,acrylic__canvas
train,19670,gosce bang,12237840.0,16.320043348887452,130.05,162.05,2.79,21074.602500000005,9.955823921482216,1.2460592079969242,True,False,acrylic,canvas,q5,acrylic__canvas
train,19671,gosce bang,12237840.0,16.320043348887452,130.05,162.05,2.79,21074.602500000005,9.955823921482216,1.2460592079969242,True,False,acrylic,canvas,q5,acrylic__canvas
train,19672,gosce bang,4901760.0,15.405104882263313,79.76,79.76,2.79,6361.6576000000005,8.758044251307165,1.0,True,False,acrylic,canvas,q4,acrylic__canvas
train,19673,gosce bang,4901760.0,15.405104882263313,79.76,79.76,2.79,6361.6576000000005,8.758044251307165,1.0,True,False,acrylic,canvas,q4,acrylic__canvas
train,19674,gosce bang,4901760.0,15.405104882263313,79.76,79.76,2.79,6361.6576000000005,8.758044251307165,1.0,True,False,acrylic,canvas,q4,acrylic__canvas
train,19675,gosce bang,4901760.0,15.405104882263313,79.76,79.76,2.79,6361.6576000000005,8.758044251307165,1.0,True,False,acrylic,canvas,q4,acrylic__canvas
train,19676,gosce bang,4901760.0,15.405104882263313,79.76,79.76,2.79,6361.6576000000005,8.758044251307165,1.0,True,False,acrylic,canvas,q4,acrylic__canvas
train,19677,gosce bang,12148140.0,16.312686629612156,129.79,129.79,2.79,16845.444099999997,9.731835519399334,1.0,True,False,acrylic,canvas,q5,acrylic__canvas
train,19678,gosce bang,4970760.0,15.419083303887152,129.79,53.85,2.79,6989.1915,8.852120163302065,2.4102135561745586,True,False,acrylic,canvas,q4,acrylic__canvas
train,19679,gosce bang,2533680.0,14.745183349331686,60.45,72.64,2.79,4391.088000000001,8.38733231135384,1.2016542597187758,True,False,acrylic,canvas,q3,acrylic__canvas
train,19680,gosce bang,3742560.0,15.135280427211535,89.92,72.64,2.79,6531.7888,8.78443612043842,1.2378854625550662,True,False,acrylic,canvas,q4,acrylic__canvas
train,19682,gosce bang,4969380.0,15.418805641800123,129.79,53.85,2.79,6989.1915,8.852120163302065,2.4102135561745586,True,False,acrylic,canvas,q4,acrylic__canvas
train,19683,gosce bang,4983180.0,15.421578799428708,99.82,99.82,2.79,9964.032399999998,9.206737128082926,1.0,True,False,acrylic,canvas,q5,acrylic__canvas
train,19684,gosce bang,4983180.0,15.421578799428708,101.35,99.82,2.79,10116.757,9.221948436939472,1.0153275896613905,True,False,acrylic,canvas,q5,acrylic__canvas
train,19685,gosce bang,2532300.0,14.74463853863992,72.64,60.45,2.79,4391.088000000001,8.38733231135384,1.2016542597187758,True,False,acrylic,canvas,q3,acrylic__canvas
train,19686,gosce bang,2532300.0,14.74463853863992,72.64,60.45,2.79,4391.088000000001,8.38733231135384,1.2016542597187758,True,False,acrylic,canvas,q3,acrylic__canvas
train,19687,gosce bang,6154800.0,15.63274282316536,90.93,116.59,2.79,10601.5287,9.26875348668302,1.2821950951281205,True,False,acrylic,canvas,q5,acrylic__canvas
train,19688,gosce bang,6154800.0,15.63274282316536,116.59,90.93,2.79,10601.5287,9.26875348668302,1.2821950951281205,True,False,acrylic,canvas,q5,acrylic__canvas
train,19689,kim chae yun,5874660.0,15.586158743979404,117.0,91.0,2.0,10647.0,9.273033441314606,1.2857142857142858,True,False,acrylic,canvas,q5,acrylic__canvas
train,19690,kim chae yun,3332700.0,15.019293344237925,100.0,36.0,5.4,3600.0,8.1886891244442,2.7777777777777777,True,False,acrylic,paper,q3,acrylic__paper
train,19693,tae kim,7010400.0,15.762905318723778,45.0,45.0,0.1,2025.0,7.613324979540639,1.0,True,False,mixed_media,paper,q2,mixed_media__paper
train,19698,song lee,4457400.0,15.310076194367952,91.0,60.9,3.5,5541.9,8.620092681232702,1.4942528735632183,True,False,oil,canvas,q4,oil__canvas
train,19699,tae kim,6996600.0,15.76093487473648,54.0,39.0,0.1,2106.0,7.652545692693921,1.3846153846153846,True,False,mixed_media,paper,q2,mixed_media__paper
train,19700,tae kim,9784200.0,16.096279397677424,76.0,55.0,0.1,4180.0,8.338066525518801,1.3818181818181818,True,False,mixed_media,paper,q3,mixed_media__paper
train,19704,tae kim,6996600.0,15.76093487473648,55.0,40.0,0.1,2200.0,7.696212639346407,1.375,True,False,mixed_media,paper,q2,mixed_media__paper
train,19705,tae kim,6996600.0,15.76093487473648,52.0,37.0,0.1,1924.0,7.562161631225652,1.4054054054054057,True,False,mixed_media,paper,q2,mixed_media__paper
train,19708,sanghee ahn,593400.0,13.293623986838858,33.2,24.3,2.0,806.7600000000001,6.6930262262689455,1.3662551440329218,True,False,acrylic,canvas,q1,acrylic__canvas
train,19709,artist aeun,317400.0,12.667918087074446,21.84,21.84,2.03,476.9856,6.167486301753408,1.0,True,False,mixed_media,canvas,q1,mixed_media__canvas
train,19710,lacey kim,345000.0,12.751299696013495,30.48,22.86,0.25,696.7728,6.54645938918511,1.3333333333333337,True,False,mixed_media,paper,q1,mixed_media__paper
train,19711,lacey kim,345000.0,12.751299696013495,30.48,22.86,0.25,696.7728,6.54645938918511,1.3333333333333337,True,False,mixed_media,paper,q1,mixed_media__paper
train,19712,lacey kim,345000.0,12.751299696013495,30.48,22.86,0.25,696.7728,6.54645938918511,1.3333333333333337,True,False,mixed_media,paper,q1,mixed_media__paper
train,19714,lacey kim,345000.0,12.751299696013495,30.48,22.86,0.25,696.7728,6.54645938918511,1.3333333333333337,True,False,mixed_media,paper,q1,mixed_media__paper
train,19715,lacey kim,345000.0,12.751299696013495,30.48,22.86,0.25,696.7728,6.54645938918511,1.3333333333333337,True,False,mixed_media,paper,q1,mixed_media__paper
train,19716,jaehee kim,800400.0,13.592866881691716,29.0,41.0,0.1,1189.0,7.080867896690782,1.4137931034482758,True,False,mixed_media,paper,q1,mixed_media__paper
train,19717,tae kim,9784200.0,16.096279397677424,55.0,76.0,0.1,4180.0,8.338066525518801,1.3818181818181818,True,False,mixed_media,paper,q3,mixed_media__paper
train,19718,tae kim,6996600.0,15.76093487473648,39.0,54.0,0.1,2106.0,7.652545692693921,1.3846153846153846,True,False,mixed_media,paper,q2,mixed_media__paper
train,19719,tae kim,6996600.0,15.76093487473648,54.0,39.0,0.1,2106.0,7.652545692693921,1.3846153846153846,True,False,mixed_media,paper,q2,mixed_media__paper
train,19720,kim chae yun,2013420.0,14.515345326674035,45.6,65.0,2.5,2964.0,7.994294986415977,1.425438596491228,True,False,acrylic,canvas,q3,acrylic__canvas
train,19721,tae kim,13924200.0,16.449138891498905,76.0,55.0,0.1,4180.0,8.338066525518801,1.3818181818181818,True,False,mixed_media,paper,q3,mixed_media__paper
train,19722,tae kim,13924200.0,16.449138891498905,76.0,55.0,0.1,4180.0,8.338066525518801,1.3818181818181818,True,False,mixed_media,paper,q3,mixed_media__paper
train,19723,tae kim,6996600.0,15.76093487473648,39.0,54.0,0.1,2106.0,7.652545692693921,1.3846153846153846,True,False,mixed_media,paper,q2,mixed_media__paper
train,19724,sangduck kim,1918200.0,14.466897804275987,60.6,72.7,2.2,4405.62,8.390636277614743,1.1996699669966997,True,False,oil,canvas,q3,oil__canvas
train,19725,sangduck kim,1029480.0,13.844564378355011,45.5,53.0,2.2,2411.5,7.788004239509027,1.164835164835165,True,False,oil,canvas,q2,oil__canvas
train,19726,lacey kim,345000.0,12.751299696013495,30.48,22.86,0.25,696.7728,6.54645938918511,1.3333333333333337,True,False,mixed_media,paper,q1,mixed_media__paper
train,19727,jaehee kim,593400.0,13.293623986838858,21.0,29.0,0.1,609.0,6.411818267709897,1.380952380952381,True,False,acrylic,paper,q1,acrylic__paper
train,19730,tae kim,9784200.0,16.096279397677424,76.0,55.0,0.1,4180.0,8.338066525518801,1.3818181818181818,True,False,mixed_media,paper,q3,mixed_media__paper
train,19732,lacey kim,345000.0,12.751299696013495,30.48,22.86,0.25,696.7728,6.54645938918511,1.3333333333333337,True,False,mixed_media,paper,q1,mixed_media__paper
train,19733,lacey kim,345000.0,12.751299696013495,30.48,22.86,0.25,696.7728,6.54645938918511,1.3333333333333337,True,False,mixed_media,paper,q1,mixed_media__paper
train,19734,lacey kim,345000.0,12.751299696013495,30.48,22.86,0.25,696.7728,6.54645938918511,1.3333333333333337,True,False,mixed_media,paper,q1,mixed_media__paper
train,19736,choin lim,621000.0,13.339086360915616,30.0,40.0,0.1,1200.0,7.090076835776092,1.3333333333333333,True,False,mixed_media,paper,q1,mixed_media__paper
train,19737,taehwa park,5395800.0,15.501131431130664,91.0,72.7,2.0,6615.7,8.797200891056324,1.2517193947730398,True,False,acrylic,canvas,q4,acrylic__canvas
train,19738,choin lim,552000.0,13.221303325259232,30.0,40.0,0.1,1200.0,7.090076835776092,1.3333333333333333,True,False,mixed_media,paper,q1,mixed_media__paper
train,19739,choin lim,552000.0,13.221303325259232,30.5,43.0,0.1,1311.5,7.178926799306929,1.4098360655737705,True,False,mixed_media,paper,q2,mixed_media__paper
train,19740,choin lim,552000.0,13.221303325259232,30.5,45.0,0.1,1372.5,7.224389173383686,1.475409836065574,True,False,mixed_media,paper,q2,mixed_media__paper
train,19741,lacey kim,345000.0,12.751299696013495,30.48,22.86,0.25,696.7728,6.54645938918511,1.3333333333333337,True,False,mixed_media,paper,q1,mixed_media__paper
train,19742,wy park,1007400.0,13.822883312293689,45.0,60.6,2.0,2727.0,7.910957382845589,1.346666666666667,True,False,acrylic,canvas,q3,acrylic__canvas
train,19743,pogoby official,372600.0,12.828260737149623,30.99,43.69,0.25,1353.9531,7.210783814763001,1.409809616005163,True,False,mixed_media,paper,q2,mixed_media__paper
train,19744,pogoby official,372600.0,12.828260737149623,30.99,43.69,0.25,1353.9531,7.210783814763001,1.409809616005163,True,False,mixed_media,paper,q2,mixed_media__paper
train,19745,pogoby official,372600.0,12.828260737149623,30.99,43.69,0.25,1353.9531,7.210783814763001,1.409809616005163,True,False,mixed_media,paper,q2,mixed_media__paper
train,19746,pogoby official,372600.0,12.828260737149623,30.99,43.69,0.25,1353.9531,7.210783814763001,1.409809616005163,True,False,mixed_media,paper,q2,mixed_media__paper
train,19747,pogoby official,372600.0,12.828260737149623,30.99,43.69,0.25,1353.9531,7.210783814763001,1.409809616005163,True,False,mixed_media,paper,q2,mixed_media__paper
train,19748,pogoby official,372600.0,12.828260737149623,30.99,43.69,0.25,1353.9531,7.210783814763001,1.409809616005163,True,False,mixed_media,paper,q2,mixed_media__paper
train,19749,pogoby official,372600.0,12.828260737149623,30.99,43.69,0.25,1353.9531,7.210783814763001,1.409809616005163,True,False,mixed_media,paper,q2,mixed_media__paper
train,19750,pogoby official,372600.0,12.828260737149623,30.99,43.69,0.25,1353.9531,7.210783814763001,1.409809616005163,True,False,mixed_media,paper,q2,mixed_media__paper
train,19751,pogoby official,303600.0,12.623466324503612,30.99,43.69,0.25,1353.9531,7.210783814763001,1.409809616005163,True,False,mixed_media,paper,q2,mixed_media__paper
train,19752,youkyoung min,14531400.0,16.49182238327927,130.3,162.2,2.9,21134.66,9.958669625812112,1.244819646968534,True,False,acrylic,canvas,q5,acrylic__canvas
train,19754,yoojin kim,2359800.0,14.674087427647956,90.93,72.64,2.54,6605.1552,8.79560571403086,1.2517896475770929,True,False,mixed_media,paper,q4,mixed_media__paper
train,19755,chaewon moon,1159200.0,13.96324066998861,22.86,30.48,2.54,696.7728,6.54645938918511,1.3333333333333337,True,False,acrylic,panel,q1,acrylic__panel
train,19756,yoojin kim,966000.0,13.780919113194654,66.04,21.08,2.54,1392.1232,7.238585342725089,3.132827324478179,True,False,mixed_media,paper,q2,mixed_media__paper
train,19757,yoojin kim,303600.0,12.623466324503612,19.05,24.13,2.54,459.6765,6.1305229812096504,1.2666666666666666,True,False,mixed_media,paper,q1,mixed_media__paper
train,19758,yoojin kim,1738800.0,14.368705778096777,72.64,59.94,2.54,4354.0416,8.378859796181555,1.2118785452118783,True,False,ink,paper,q3,ink__paper
train,19759,yoojin kim,1269600.0,14.054212448194336,53.34,45.72,2.54,2438.7048,7.7992223576804784,1.1666666666666667,True,False,ink,paper,q3,ink__paper
train,19760,wy park,745200.0,13.52140791770957,32.0,40.5,2.0,1296.0,7.16703787691222,1.265625,True,False,acrylic,canvas,q2,acrylic__canvas
train,19761,tae kim,13924200.0,16.449138891498905,55.0,76.0,0.1,4180.0,8.338066525518801,1.3818181818181818,True,False,mixed_media,paper,q3,mixed_media__paper
train,19762,lacey kim,345000.0,12.751299696013495,30.48,22.86,0.25,696.7728,6.54645938918511,1.3333333333333337,True,False,mixed_media,paper,q1,mixed_media__paper
train,19763,lacey kim,345000.0,12.751299696013495,30.48,22.86,0.25,696.7728,6.54645938918511,1.3333333333333337,True,False,mixed_media,paper,q1,mixed_media__paper
train,19764,eury kim,441600.0,12.998159773945025,30.0,30.0,2.0,900.0,6.802394763324311,1.0,True,False,mixed_media,canvas,q1,mixed_media__canvas
train,19765,youngseon you,5355780.0,15.493686909520155,72.7,91.0,2.5,6615.7,8.797200891056324,1.2517193947730398,True,False,oil,canvas,q4,oil__canvas
train,19766,lacey kim,345000.0,12.751299696013495,30.48,22.86,0.25,696.7728,6.54645938918511,1.3333333333333337,True,False,mixed_media,paper,q1,mixed_media__paper
train,19767,lacey kim,345000.0,12.751299696013495,30.48,22.86,0.25,696.7728,6.54645938918511,1.3333333333333337,True,False,mixed_media,paper,q1,mixed_media__paper
train,19768,lacey kim,345000.0,12.751299696013495,30.48,22.86,0.25,696.7728,6.54645938918511,1.3333333333333337,True,False,mixed_media,paper,q1,mixed_media__paper
train,19769,sunghee kim,7148400.0,15.78239911340478,61.0,83.0,0.3,5063.0,8.529714471969909,1.360655737704918,True,False,mixed_media,paper,q4,mixed_media__paper
train,19770,sunghee kim,7134600.0,15.780466745653726,61.0,61.0,0.25,3721.0,8.221747728346623,1.0,True,False,mixed_media,paper,q3,mixed_media__paper
train,19771,sunghee kim,7148400.0,15.78239911340478,61.0,80.0,0.25,4880.0,8.492900498847193,1.3114754098360657,True,False,mixed_media,paper,q4,mixed_media__paper
train,19772,sunghee kim,7148400.0,15.78239911340478,61.0,80.0,0.25,4880.0,8.492900498847193,1.3114754098360657,True,False,mixed_media,paper,q4,mixed_media__paper
train,19773,gosce bang,11963220.0,16.297347501019892,130.05,162.05,2.79,21074.602500000005,9.955823921482216,1.2460592079969242,True,False,mixed_media,canvas,q5,mixed_media__canvas
train,19774,gosce bang,11963220.0,16.297347501019892,130.05,162.05,2.79,21074.602500000005,9.955823921482216,1.2460592079969242,True,False,mixed_media,canvas,q5,mixed_media__canvas
train,19776,gosce bang,11963220.0,16.297347501019892,130.05,162.05,2.79,21074.602500000005,9.955823921482216,1.2460592079969242,True,False,mixed_media,canvas,q5,mixed_media__canvas
train,19777,gosce bang,11963220.0,16.297347501019892,130.05,162.05,2.79,21074.602500000005,9.955823921482216,1.2460592079969242,True,False,mixed_media,canvas,q5,mixed_media__canvas
train,19778,gosce bang,3670800.0,15.115920179926997,72.64,90.93,2.79,6605.1552,8.79560571403086,1.2517896475770929,True,False,mixed_media,canvas,q4,mixed_media__canvas
train,19779,gosce bang,3670800.0,15.115920179926997,72.64,90.93,2.79,6605.1552,8.79560571403086,1.2517896475770929,True,False,mixed_media,canvas,q4,mixed_media__canvas
train,19781,jang kyungki,5685600.0,15.553447220494824,91.44,129.54,3.05,11845.137599999998,9.379672733241328,1.4166666666666663,True,False,oil,canvas,q5,oil__canvas
train,19782,jang kyungki,5685600.0,15.553447220494824,91.0,130.0,3.0,11830.0,9.378393956972433,1.4285714285714286,True,False,oil,canvas,q5,oil__canvas
train,19783,lacey kim,345000.0,12.751299696013495,30.48,22.86,0.25,696.7728,6.54645938918511,1.3333333333333337,True,False,mixed_media,paper,q1,mixed_media__paper
train,19784,lacey kim,345000.0,12.751299696013495,30.48,22.86,0.25,696.7728,6.54645938918511,1.3333333333333337,True,False,mixed_media,paper,q1,mixed_media__paper
train,19785,jang kyungki,5685600.0,15.553447220494824,91.0,130.0,3.0,11830.0,9.378393956972433,1.4285714285714286,True,False,oil,canvas,q5,oil__canvas
train,19787,jang kyungki,2898000.0,14.879531401862764,72.9,72.9,3.05,5314.410000000001,8.578177278029225,1.0,True,False,oil,canvas,q4,oil__canvas
train,19788,jang kyungki,5685600.0,15.553447220494824,116.59,90.93,7.62,10601.5287,9.26875348668302,1.2821950951281205,True,False,oil,canvas,q5,oil__canvas
train,19789,jang kyungki,5685600.0,15.553447220494824,116.59,90.93,7.62,10601.5287,9.26875348668302,1.2821950951281205,True,False,oil,canvas,q5,oil__canvas
train,19790,jang kyungki,2898000.0,14.879531401862764,73.0,73.0,3.0,5329.0,8.580918882296782,1.0,True,False,oil,canvas,q4,oil__canvas
train,19791,jang kyungki,1490400.0,14.214555098269516,48.0,48.0,3.0,2304.0,7.742402021815782,1.0,True,False,oil,canvas,q2,oil__canvas
train,19792,jang kyungki,1490400.0,14.214555098269516,48.0,48.0,3.0,2304.0,7.742402021815782,1.0,True,False,oil,canvas,q2,oil__canvas
train,19794,jang kyungki,1490400.0,14.214555098269516,48.0,48.0,3.0,2304.0,7.742402021815782,1.0,True,False,oil,canvas,q2,oil__canvas
train,19796,jang kyungki,27931200.0,17.14525490155265,259.1,193.9,5.0,50239.490000000005,10.824556649816673,1.3362558019597732,True,False,oil,canvas,q5,oil__canvas
train,19797,jang kyungki,5685600.0,15.553447220494824,116.8,91.0,3.0,10628.8,9.271322576910975,1.2835164835164834,True,False,oil,canvas,q5,oil__canvas
train,19798,jang kyungki,27931200.0,17.14525490155265,259.1,193.9,5.0,50239.490000000005,10.824556649816673,1.3362558019597732,True,False,oil,canvas,q5,oil__canvas
train,19799,bokyeong jang,648600.0,13.382571472855355,41.0,53.0,3.0,2173.0,7.683863980256429,1.2926829268292683,True,False,mixed_media,paper,q2,mixed_media__paper
train,19800,bokyeong jang,648600.0,13.382571472855355,45.0,53.0,3.0,2385.0,7.776954403322442,1.1777777777777778,True,False,mixed_media,paper,q2,mixed_media__paper
train,19801,bokyeong jang,648600.0,13.382571472855355,45.0,53.0,3.0,2385.0,7.776954403322442,1.1777777777777778,True,False,mixed_media,paper,q2,mixed_media__paper
train,19802,jang kyungki,27931200.0,17.14525490155265,259.1,193.9,5.0,50239.490000000005,10.824556649816673,1.3362558019597732,True,False,oil,canvas,q5,oil__canvas
train,19803,jang kyungki,27931200.0,17.14525490155265,259.1,193.9,5.0,50239.490000000005,10.824556649816673,1.3362558019597732,True,False,oil,canvas,q5,oil__canvas
train,19804,jang kyungki,27931200.0,17.14525490155265,300.0,193.9,5.0,58170.0,10.971125036904809,1.5471892728210417,True,False,oil,canvas,q5,oil__canvas
train,19805,yang jazoo,1228200.0,14.021060240877436,19.0,24.0,2.0,456.0,6.1224928095143865,1.263157894736842,True,False,sculpture_material,paper,q1,sculpture_material__paper
train,19806,lacey kim,345000.0,12.751299696013495,30.48,22.86,0.25,696.7728,6.54645938918511,1.3333333333333337,True,False,mixed_media,paper,q1,mixed_media__paper
train,19807,lacey kim,345000.0,12.751299696013495,30.48,22.86,0.25,696.7728,6.54645938918511,1.3333333333333337,True,False,mixed_media,paper,q1,mixed_media__paper
train,19809,zinna yoo,1348260.0,14.114325430194032,45.47,52.98,3.3,2409.0006,7.786967251680843,1.1651638442929404,True,False,mixed_media,canvas,q2,mixed_media__canvas
train,19810,zinna yoo,1814700.0,14.411430722763114,60.45,72.64,3.05,4391.088000000001,8.38733231135384,1.2016542597187758,True,False,mixed_media,canvas,q3,mixed_media__canvas
train,19812,so jeong kim,2484000.0,14.725380722035506,57.0,75.0,2.0,4275.0,8.360539381370861,1.3157894736842106,True,False,mixed_media,paper,q3,mixed_media__paper
train,19813,mia kim,1242000.0,14.03223354147556,53.0,45.5,1.8,2411.5,7.788004239509027,1.164835164835165,True,False,oil,canvas,q2,oil__canvas
train,19814,kayoung choi,8362800.0,15.939303857214613,149.99,130.0,5.08,19498.7,9.878103075662851,1.1537692307692309,True,False,mixed_media,paper,q5,mixed_media__paper
train,19815,kayoung choi,8694000.0,15.978143690530874,149.99,130.0,4.98,19498.7,9.878103075662851,1.1537692307692309,True,False,mixed_media,paper,q5,mixed_media__paper
train,19816,kayoung choi,3905400.0,15.177870768788534,133.99,69.98,4.98,9376.6202,9.14597465724006,1.914689911403258,True,False,mixed_media,paper,q4,mixed_media__paper
train,19817,kayoung choi,6085800.0,15.621468746592145,87.99,149.86,4.98,13186.1814,9.486924696593634,1.7031480850096603,True,False,mixed_media,paper,q5,mixed_media__paper
train,19818,kayoung choi,8666400.0,15.974964037613494,195.0,130.0,4.98,25350.0,10.14053400901933,1.5,True,False,mixed_media,paper,q5,mixed_media__paper
train,19819,dabin lee,331200.0,12.71047770149324,15.8,22.7,2.0,358.66,5.882374864520278,1.4367088607594936,True,False,oil,canvas,q1,oil__canvas
train,19820,dabin lee,386400.0,12.8646283813205,25.0,25.0,2.0,625.0,6.437751649736401,1.0,True,False,oil,canvas,q1,oil__canvas
train,19821,dabin lee,524400.0,13.170010030871682,24.2,33.4,2.0,808.28,6.694908533145296,1.3801652892561984,True,False,oil,canvas,q1,oil__canvas
train,19822,dabin lee,276000.0,12.528156144699286,20.0,20.0,2.0,400.0,5.991464547107982,1.0,True,False,oil,canvas,q1,oil__canvas
train,19823,chaeyoung noh,415380.0,12.936949042900126,23.0,16.0,2.0,368.0,5.908082938168931,1.4375,True,False,acrylic,canvas,q1,acrylic__canvas
train,19825,chaeyoung noh,5361300.0,15.494717040953,100.0,73.0,3.0,7300.0,8.895629627136483,1.36986301369863,True,False,acrylic,canvas,q4,acrylic__canvas
train,19827,chaeyoung noh,747960.0,13.525104779590896,24.0,33.0,2.5,792.0,6.674561391814426,1.375,True,False,acrylic,canvas,q1,acrylic__canvas
train,19829,kayoung choi,2991840.0,14.911399140710786,39.98,39.98,3.0,1598.4003999999998,7.3767586581445075,1.0,True,False,mixed_media,paper,q2,mixed_media__paper
train,19830,kayoung choi,6494280.0,15.686432347438558,149.99,130.0,4.98,19498.7,9.878103075662851,1.1537692307692309,True,False,mixed_media,paper,q5,mixed_media__paper
train,19831,kayoung choi,6494280.0,15.686432347438558,130.0,149.99,4.98,19498.7,9.878103075662851,1.1537692307692309,True,False,mixed_media,paper,q5,mixed_media__paper
train,19832,zinna yoo,6779940.0,15.7294788103199,116.59,72.64,2.79,8469.097600000001,9.044179241238238,1.6050385462555066,True,False,mixed_media,canvas,q4,mixed_media__canvas
train,19833,tae kim,9756600.0,16.09345453704187,55.0,40.0,0.1,2200.0,7.696212639346407,1.375,True,False,mixed_media,paper,q2,mixed_media__paper
train,19834,joong hyun park,1364820.0,14.126533109773964,45.5,53.0,3.0,2411.5,7.788004239509027,1.164835164835165,True,False,oil,canvas,q2,oil__canvas
train,19835,joong hyun park,12624240.0,16.351129333293922,130.3,130.3,4.0,16978.090000000004,9.7396789682616,1.0,True,False,oil,canvas,q5,oil__canvas
train,19836,tae wook lee,4678200.0,15.358423978525746,61.0,91.0,2.5,5551.0,8.621733370690162,1.4918032786885247,True,False,mixed_media,paper,q4,mixed_media__paper
train,19837,tae kim,6996600.0,15.76093487473648,39.0,54.0,0.1,2106.0,7.652545692693921,1.3846153846153846,True,False,mixed_media,paper,q2,mixed_media__paper
train,19838,tae kim,6996600.0,15.76093487473648,45.0,39.0,0.1,1755.0,7.470224135899966,1.1538461538461535,True,False,mixed_media,paper,q2,mixed_media__paper
train,19839,tae kim,6996600.0,15.76093487473648,50.0,37.0,0.1,1850.0,7.52294091807237,1.351351351351351,True,False,mixed_media,paper,q2,mixed_media__paper
train,19840,tae kim,6996600.0,15.76093487473648,39.0,54.0,0.1,2106.0,7.652545692693921,1.3846153846153846,True,False,mixed_media,paper,q2,mixed_media__paper
train,19841,tae kim,6996600.0,15.76093487473648,54.0,39.0,0.1,2106.0,7.652545692693921,1.3846153846153846,True,False,mixed_media,paper,q2,mixed_media__paper
train,19843,shin sangwon,1904400.0,14.4596775563025,66.0,74.0,3.0,4884.0,8.493719835230594,1.121212121212121,True,False,ink,paper,q4,ink__paper
train,19844,shin sangwon,2760000.0,14.830741237693331,73.0,85.0,3.0,6205.0,8.733110697638708,1.1643835616438356,True,False,ink,paper,q4,ink__paper
train,19845,joong hyun park,1368960.0,14.129561885436123,45.5,53.0,2.0,2411.5,7.788004239509027,1.164835164835165,True,False,oil,canvas,q2,oil__canvas
train,19846,joong hyun park,3915060.0,15.1803412129601,72.7,72.7,4.0,5285.29,8.572682769078947,1.0,True,False,oil,canvas,q4,oil__canvas
train,19847,dabin lee,372600.0,12.828260737149623,27.3,22.0,2.0,600.6,6.39792915554923,1.240909090909091,True,False,oil,canvas,q1,oil__canvas
train,19848,yehyun lee,3408600.0,15.041812207773273,91.0,116.8,3.0,10628.8,9.271322576910975,1.2835164835164834,True,False,mixed_media,canvas,q5,mixed_media__canvas
train,19850,yehyun lee,7590000.0,15.842342149371811,193.9,112.1,3.0,21736.19,9.98673389232672,1.729705619982159,True,False,mixed_media,canvas,q5,mixed_media__canvas
train,19851,yehyun lee,5175000.0,15.459349897115708,89.4,145.5,3.0,13007.7,9.473296768791016,1.62751677852349,True,False,mixed_media,canvas,q5,mixed_media__canvas
train,19852,yehyun lee,6348000.0,15.663650360628436,97.0,162.2,3.0,15733.4,9.663541120184696,1.672164948453608,True,False,mixed_media,canvas,q5,mixed_media__canvas
train,19855,sunghee kim,7148400.0,15.78239911340478,61.0,80.0,0.25,4880.0,8.492900498847193,1.3114754098360657,True,False,mixed_media,paper,q4,mixed_media__paper
