artist_key,width_cm,height_cm,depth_cm,area_cm2,log_area,aspect_ratio,has_depth,is_3d_candidate,medium_category,support_category,medium_support_bucket,artist_works_log,is_extreme_aspect_ratio,is_training_candidate,_track6_row_id,artist_works_count_train
jae hyeon kim,116.8,80.3,3.0,9379.04,9.146232691346842,1.4545454545454546,True,False,oil,canvas,oil__canvas,3.258096538021482,False,True,36201,25
jungwon bac,89.0,61.0,,5429.0,8.599510233905452,1.459016393442623,False,False,oil,canvas,oil__canvas,1.9459101490553132,False,True,36204,6
junyoung kang,161.0,131.0,,21091.0,9.956601688185614,1.2290076335877862,False,False,mixed_media,wood,mixed_media__wood,1.791759469228055,False,True,36205,5
winter gyeoul kim,80.0,70.0,,5600.0,8.630521876723241,1.1428571428571428,False,False,mixed_media,linen,mixed_media__linen,4.110873864173311,False,True,36206,60
kee tae kim,112.0,163.0,,18256.0,9.812249072101856,1.4553571428571428,False,False,oil,canvas,oil__canvas,2.8903717578961645,False,True,36208,17
zain,53.0,45.5,,2411.5,7.788004239509027,1.164835164835165,False,False,oil,canvas,oil__canvas,1.0986122886681098,False,True,36209,2
lee hyo youn,162.0,130.3,,21108.6,9.957435819363184,1.2432847275518035,False,False,oil,linen,oil__linen,4.804021044733257,False,True,36210,121
lee sujin b 1983,53.0,53.0,,2809.0,7.940583827104244,1.0,False,False,oil,linen,oil__linen,3.4011973816621555,False,True,36211,29
moon eunchae,193.9,259.1,,50239.490000000005,10.824556649816673,1.3362558019597732,False,False,oil,canvas,oil__canvas,1.791759469228055,False,True,36213,5
seoyoung jo,60.6,72.7,,4405.62,8.390636277614743,1.1996699669966997,False,False,oil,canvas,oil__canvas,3.258096538021482,False,True,36215,25
dongseung lim,145.0,112.0,,16240.0,9.69523261371567,1.2946428571428572,False,False,oil,canvas,oil__canvas,2.3978952727983707,False,True,36218,10
hong kyoung tack,97.0,130.0,,12610.0,9.442245428958966,1.3402061855670102,False,False,oil,canvas,oil__canvas,1.791759469228055,False,True,36219,5
young soon kim,73.0,61.0,2.5,4453.0,8.401333305321703,1.1967213114754098,True,False,oil,canvas,oil__canvas,2.302585092994046,False,True,36223,9
sung yeon hyun,91.0,72.7,,6615.7,8.797200891056324,1.2517193947730398,False,False,oil,canvas,oil__canvas,2.0794415416798357,False,True,36224,7
soonjae,53.0,41.0,,2173.0,7.683863980256429,1.2926829268292683,False,False,mixed_media,unknown,mixed_media__unknown,2.995732273553991,False,True,36225,19
mikyung lee 이미경,53.4,45.5,,2429.7,7.795523071923053,1.1736263736263737,False,False,oil,canvas,oil__canvas,3.044522437723423,False,True,36226,20
yoon suk one,112.0,162.0,4.0,18144.0,9.80609520652748,1.4464285714285714,True,False,oil,canvas,oil__canvas,3.6635616461296463,False,True,36227,38
do min,90.0,30.0,,2700.0,7.90100705199242,3.0,False,False,mixed_media,canvas,mixed_media__canvas,3.091042453358316,False,True,36228,21
yoon suk one,130.3,194.0,7.0,25278.2,10.137697643194128,1.4888718342287028,True,False,oil,canvas,oil__canvas,3.6635616461296463,False,True,36229,38
kang yehsine,45.0,53.0,,2385.0,7.776954403322442,1.1777777777777778,False,False,oil,canvas,oil__canvas,4.2626798770413155,False,True,36231,70
choi eun hyea,50.0,70.0,,3500.0,8.160518247477505,1.4,False,False,oil,canvas,oil__canvas,3.828641396489095,False,True,36232,45
bang soo yeon,91.0,116.7,,10619.7,9.27046604580936,1.2824175824175823,False,False,oil,canvas,oil__canvas,1.6094379124341005,False,True,36235,4
jiyoon kim,91.0,91.0,,8281.0,9.0217190130337,1.0,False,False,oil,canvas,oil__canvas,3.8501476017100584,False,True,36236,46
woongjoo seo,91.0,91.0,,8281.0,9.0217190130337,1.0,False,False,oil,canvas,oil__canvas,2.1972245773362196,False,True,36237,8
kim chang young,57.0,77.0,,4389.0,8.386856689688234,1.350877192982456,False,False,oil,canvas,oil__canvas,3.1780538303479458,False,True,36238,23
park seo yeon,178.8,145.5,,26015.4,10.166443949350962,1.2288659793814434,False,False,mixed_media,linen,mixed_media__linen,1.791759469228055,False,True,36240,5
hyeseung lee,31.8,40.9,,1300.62,7.170596352834887,1.2861635220125784,False,False,oil,unknown,oil__unknown,2.995732273553991,False,True,36242,19
lee hyo youn,53.0,45.5,,2411.5,7.788004239509027,1.164835164835165,False,False,oil,linen,oil__linen,4.804021044733257,False,True,36243,121
hyoyoun lee,72.7,60.6,,4405.62,8.390636277614743,1.1996699669966997,False,False,oil,linen,oil__linen,3.6375861597263857,False,True,36245,37
choi eun hyea,50.0,60.6,,3030.0,8.016317898503415,1.212,False,False,oil,canvas,oil__canvas,3.828641396489095,False,True,36248,45
sijong kim,72.5,91.0,,6597.5,8.794446068377479,1.2551724137931035,False,False,oil,canvas,oil__canvas,2.3978952727983707,False,True,36249,10
sangmyun lee 이상면,91.0,91.0,,8281.0,9.0217190130337,1.0,False,False,oil,canvas,oil__canvas,2.3978952727983707,False,True,36251,10
yoon suk one,112.0,162.0,4.0,18144.0,9.80609520652748,1.4464285714285714,True,False,oil,canvas,oil__canvas,3.6635616461296463,False,True,36252,38
k hana,91.0,91.0,,8281.0,9.0217190130337,1.0,False,False,oil,canvas,oil__canvas,1.791759469228055,False,True,36253,5
kim25,65.1,90.9,,5917.59,8.685684550397957,1.3963133640552998,False,False,oil,canvas,oil__canvas,3.951243718581427,False,True,36254,51
eunju kim,25.8,17.9,,461.82,6.135175204774281,1.4413407821229052,False,False,oil,canvas,oil__canvas,4.1588830833596715,False,True,36255,63
hyun jung kim,80.0,80.0,5.0,6400.0,8.764053269347762,1.0,True,False,oil,canvas,oil__canvas,3.4011973816621555,False,True,36256,29
kee tae kim,116.5,83.0,,9669.5,9.176731880802354,1.4036144578313252,False,False,oil,canvas,oil__canvas,2.8903717578961645,False,True,36257,17
bae minyoung,130.3,162.2,,21134.66,9.958669625812112,1.244819646968534,False,False,oil,canvas,oil__canvas,1.6094379124341005,False,True,36258,4
kee tae kim,130.5,194.0,,25317.0,10.139231385826076,1.4865900383141764,False,False,oil,canvas,oil__canvas,2.8903717578961645,False,True,36259,17
hyunmo yang,53.0,53.0,,2809.0,7.940583827104244,1.0,False,False,oil,canvas,oil__canvas,4.23410650459726,False,True,36260,68
mikyung lee 이미경,50.0,72.7,,3635.0,8.19836438996762,1.454,False,False,oil,canvas,oil__canvas,3.044522437723423,False,True,36261,20
jihyung nam,100.0,100.0,,10000.0,9.210340371976184,1.0,False,False,oil,canvas,oil__canvas,2.70805020110221,False,True,36262,14
sejin hong,45.5,38.0,,1729.0,7.455298485683291,1.1973684210526316,False,False,oil,canvas,oil__canvas,2.995732273553991,False,True,36263,19
heesung yang,161.0,130.5,,21010.5,9.95277759174721,1.2337164750957854,False,False,oil,canvas,oil__canvas,3.1354942159291497,False,True,36267,22
deokhwan yoon,27.3,27.3,,745.2900000000001,6.613773404381829,1.0,False,False,oil,canvas,oil__canvas,2.4849066497880004,False,True,36268,11
hwang hosuk 황호석,72.7,90.9,,6608.43,8.796101385722906,1.250343878954608,False,False,oil,canvas,oil__canvas,3.1780538303479458,False,True,36269,23
kim25,53.0,80.3,,4255.9,8.356061534504837,1.5150943396226415,False,False,oil,canvas,oil__canvas,3.951243718581427,False,True,36270,51
lee sukju,112.0,162.0,4.0,18144.0,9.80609520652748,1.4464285714285714,True,False,oil,canvas,oil__canvas,0.6931471805599453,False,True,36271,1
lee hyo youn,53.0,45.5,,2411.5,7.788004239509027,1.164835164835165,False,False,oil,linen,oil__linen,4.804021044733257,False,True,36273,121
jinyong beom,117.0,73.0,,8541.0,9.052633375946147,1.6027397260273972,False,False,oil,canvas,oil__canvas,1.3862943611198906,False,True,36275,3
young ja kim,45.5,53.0,,2411.5,7.788004239509027,1.164835164835165,False,False,oil,canvas,oil__canvas,3.258096538021482,False,True,36276,25
choi eun hyea,80.3,100.0,,8030.0,8.990939806940807,1.2453300124533002,False,False,oil,canvas,oil__canvas,3.828641396489095,False,True,36280,45
jiyoon kim,60.6,72.7,,4405.62,8.390636277614743,1.1996699669966997,False,False,oil,canvas,oil__canvas,3.8501476017100584,False,True,36281,46
jennifer hur,53.5,45.5,4.5,2434.25,7.797393979858866,1.175824175824176,True,False,mixed_media,canvas,mixed_media__canvas,2.3978952727983707,False,True,36284,10
byung kwan kim,80.3,60.6,,4866.18,8.490064514027985,1.325082508250825,False,False,oil,linen,oil__linen,2.833213344056216,False,True,36285,16
yeonkyung park,27.3,22.0,5.0,600.6,6.39792915554923,1.240909090909091,True,False,oil,canvas,oil__canvas,2.1972245773362196,False,True,36286,8
bae joon sung,130.3,162.2,,21134.66,9.958669625812112,1.244819646968534,False,False,mixed_media,canvas,mixed_media__canvas,4.5217885770490405,False,True,36287,91
kim deulnai 김들내,146.0,113.0,,16498.0,9.710994440420675,1.2920353982300885,False,False,oil,linen,oil__linen,1.0986122886681098,False,True,36289,2
sejin hong,145.0,112.0,,16240.0,9.69523261371567,1.2946428571428572,False,False,oil,canvas,oil__canvas,2.995732273553991,False,True,36291,19
minzo king,100.0,72.7,,7270.0,8.891511570527564,1.3755158184319118,False,False,oil,canvas,oil__canvas,3.737669618283368,False,True,36292,41
taeseung ku,33.4,19.0,,634.6,6.452994879149095,1.7578947368421052,False,False,oil,canvas,oil__canvas,1.3862943611198906,False,True,36293,3
jamsan,100.0,80.0,,8000.0,8.987196820661973,1.25,False,False,oil,canvas,oil__canvas,4.007333185232471,False,True,36294,54
hyun jung kim,100.0,100.0,,10000.0,9.210340371976184,1.0,False,False,oil,canvas,oil__canvas,3.4011973816621555,False,True,36297,29
lee hyo youn,53.0,45.5,,2411.5,7.788004239509027,1.164835164835165,False,False,oil,linen,oil__linen,4.804021044733257,False,True,36300,121
namu choi b 1978,33.4,53.1,5.0,1773.54,7.480732828230548,1.5898203592814373,True,False,oil,canvas,oil__canvas,3.218875824868201,False,True,36301,24
jang seung keun,112.1,162.2,,18182.62,9.808221471759428,1.446922390722569,False,False,oil,canvas,oil__canvas,2.70805020110221,False,True,36302,14
moah son 손모아,33.4,48.4,,1616.56,7.38805571370524,1.4491017964071855,False,False,oil,canvas,oil__canvas,1.9459101490553132,False,True,36303,6
seohyun oh,122.0,122.0,,14884.0,9.608042089466514,1.0,False,False,oil,linen,oil__linen,1.791759469228055,False,True,36304,5
namu choi b 1978,91.0,72.9,5.0,6633.900000000001,8.799948145531463,1.2482853223593964,True,False,oil,canvas,oil__canvas,3.218875824868201,False,True,36305,24
mikyung lee 이미경,50.0,73.0,,3650.0,8.202482446576537,1.46,False,False,oil,canvas,oil__canvas,3.044522437723423,False,True,36306,20
amber park,89.4,130.0,,11622.0,9.360655132635053,1.45413870246085,False,False,mixed_media,panel,mixed_media__panel,1.791759469228055,False,True,36308,5
byung wang cho,50.0,116.8,,5840.0,8.672486075822272,2.336,False,False,oil,canvas,oil__canvas,2.9444389791664403,False,True,36309,18
lee sujin b 1983,37.9,45.5,,1724.45,7.452663438045286,1.200527704485488,False,False,oil,linen,oil__linen,3.4011973816621555,False,True,36310,29
young ja kim,35.0,59.0,,2065.0,7.632885505395133,1.6857142857142855,False,False,oil,canvas,oil__canvas,3.258096538021482,False,True,36311,25
byung kwan kim,72.7,53.0,3.0,3853.1,8.256633298091595,1.3716981132075472,True,False,oil,linen,oil__linen,2.833213344056216,False,True,36312,16
tae hyunyoung,18.0,14.0,,252.0,5.529429087511423,1.2857142857142858,False,False,oil,canvas,oil__canvas,1.791759469228055,False,True,36314,5
lee hyo youn,53.0,45.5,,2411.5,7.788004239509027,1.164835164835165,False,False,oil,linen,oil__linen,4.804021044733257,False,True,36315,121
hyeseung lee,150.0,120.0,,18000.0,9.798127036878302,1.25,False,False,oil,canvas,oil__canvas,2.995732273553991,False,True,36316,19
mikyung lee 이미경,53.2,72.7,,3867.64,8.260399780887072,1.3665413533834587,False,False,oil,canvas,oil__canvas,3.044522437723423,False,True,36318,20
hyeseung lee,130.3,162.2,,21134.66,9.958669625812112,1.244819646968534,False,False,oil,unknown,oil__unknown,2.995732273553991,False,True,36319,19
kang yehsine,60.0,72.0,,4320.0,8.371010681238156,1.2,False,False,oil,canvas,oil__canvas,4.2626798770413155,False,True,36320,70
mikyung lee 이미경,36.5,53.0,,1934.5,7.567604174140568,1.452054794520548,False,False,oil,canvas,oil__canvas,3.044522437723423,False,True,36322,20
young soon kim,61.0,72.0,2.5,4392.0,8.387539983189367,1.180327868852459,True,False,oil,canvas,oil__canvas,2.302585092994046,False,True,36325,9
sangmyun lee 이상면,31.8,40.9,,1300.62,7.170596352834887,1.2861635220125784,False,False,oil,canvas,oil__canvas,2.3978952727983707,False,True,36326,10
hee bae,181.0,181.0,,32761.0,10.396994062531652,1.0,False,False,oil,canvas,oil__canvas,1.3862943611198906,False,True,36327,3
hyun jung kim,114.3,114.3,7.6,13064.49,9.47765314160153,1.0,True,False,oil,canvas,oil__canvas,3.4011973816621555,False,True,36329,29
sangmyun lee 이상면,91.0,116.8,,10628.8,9.271322576910975,1.2835164835164834,False,False,oil,canvas,oil__canvas,2.3978952727983707,False,True,36330,10
lee hyo youn,53.0,45.5,,2411.5,7.788004239509027,1.164835164835165,False,False,oil,linen,oil__linen,4.804021044733257,False,True,36331,121
jae hyeon kim,161.3,110.5,7.6,17823.65,9.788281506088971,1.4597285067873305,True,False,oil,canvas,oil__canvas,3.258096538021482,False,True,36332,25
yoon suk one,150.0,150.0,4.0,22500.0,10.021270588192513,1.0,True,False,oil,canvas,oil__canvas,3.6635616461296463,False,True,36333,38
chang youngeun,120.0,85.0,,10200.0,9.230142999272362,1.411764705882353,False,False,oil,canvas,oil__canvas,2.0794415416798357,False,True,36334,7
namu choi b 1978,72.7,50.2,5.0,3649.54,8.202356411237156,1.448207171314741,True,False,oil,canvas,oil__canvas,3.218875824868201,False,True,36335,24
lee changhyo,130.0,130.0,,16900.0,9.735068900911164,1.0,False,False,oil,canvas,oil__canvas,1.6094379124341005,False,True,36336,4
hyoyoun lee,130.3,162.0,,21108.6,9.957435819363184,1.2432847275518035,False,False,mixed_media,linen,mixed_media__linen,3.6375861597263857,False,True,36337,37
yoon suk one,130.0,130.0,3.0,16900.0,9.735068900911164,1.0,True,False,oil,canvas,oil__canvas,3.6635616461296463,False,True,36338,38
suzy yoo,53.0,45.5,,2411.5,7.788004239509027,1.164835164835165,False,False,oil,canvas,oil__canvas,2.833213344056216,False,True,36339,16
winter gyeoul kim,36.0,40.0,,1440.0,7.272398392570047,1.1111111111111112,False,False,oil,linen,oil__linen,4.110873864173311,False,True,36340,60
han young wook,62.0,91.0,,5642.0,8.637993891561942,1.467741935483871,False,False,mixed_media,metal,mixed_media__metal,2.302585092994046,False,True,36341,9
kim byungkwan,60.6,45.5,3.0,2757.3,7.922007219032173,1.3318681318681318,True,False,oil,canvas,oil__canvas,4.919980925828125,False,True,36342,136
jeon byungtaek,100.0,72.7,,7270.0,8.891511570527564,1.3755158184319118,False,False,oil,canvas,oil__canvas,1.0986122886681098,False,True,36343,2
green lee,72.7,72.7,,5285.29,8.572682769078947,1.0,False,False,oil,canvas,oil__canvas,2.0794415416798357,False,True,36345,7
parkha,72.7,60.6,2.0,4405.62,8.390636277614743,1.1996699669966997,True,False,oil,canvas,oil__canvas,2.302585092994046,False,True,36346,9
jihoon ha,73.0,61.0,,4453.0,8.401333305321703,1.1967213114754098,False,False,mixed_media,canvas,mixed_media__canvas,2.1972245773362196,False,True,36347,8
choi eun hyea,22.0,22.0,,484.0,6.182084906716632,1.0,False,False,oil,canvas,oil__canvas,3.828641396489095,False,True,36348,45
louise yang,72.7,53.0,1.5,3853.1,8.256633298091595,1.3716981132075472,True,False,mixed_media,panel,mixed_media__panel,1.791759469228055,False,True,36350,5
kyu bong kim,91.0,72.0,3.0,6552.0,8.787525625532906,1.2638888888888888,True,False,mixed_media,canvas,mixed_media__canvas,2.3978952727983707,False,True,36353,10
eunhyea choi,80.0,200.0,,16000.0,9.680344001221918,2.5,False,False,oil,canvas,oil__canvas,3.044522437723423,False,True,36356,20
jae hyeon kim,230.9,184.7,7.6,42647.23,10.660717603565644,1.2501353546291285,True,False,oil,canvas,oil__canvas,3.258096538021482,False,True,36360,25
young ja kim,116.0,90.0,,10440.0,9.25339986143663,1.288888888888889,False,False,oil,canvas,oil__canvas,3.258096538021482,False,True,36361,25
lee hyo youn,53.0,45.5,,2411.5,7.788004239509027,1.164835164835165,False,False,oil,linen,oil__linen,4.804021044733257,False,True,36363,121
hwang hosuk 황호석,90.9,72.7,,6608.43,8.796101385722906,1.250343878954608,False,False,oil,canvas,oil__canvas,3.1780538303479458,False,True,36364,23
woongjoo seo,116.7,80.2,,9359.34,9.14413005416498,1.4551122194513717,False,False,oil,canvas,oil__canvas,2.1972245773362196,False,True,36365,8
manwook,19.0,27.3,2.0,518.7,6.251325681357355,1.436842105263158,True,False,oil,linen,oil__linen,3.295836866004329,False,True,36366,26
young ja kim,162.0,650.0,,105300.0,11.564568698122066,4.012345679012346,False,False,oil,canvas,oil__canvas,3.258096538021482,False,True,36367,25
hyunmo yang,130.3,130.3,,16978.090000000004,9.7396789682616,1.0,False,False,oil,canvas,oil__canvas,4.23410650459726,False,True,36369,68
suzy yoo,53.0,45.5,,2411.5,7.788004239509027,1.164835164835165,False,False,oil,canvas,oil__canvas,2.833213344056216,False,True,36370,16
jin kim,162.2,130.0,,21086.0,9.956364592136897,1.2476923076923077,False,False,oil,canvas,oil__canvas,2.70805020110221,False,True,36371,14
kyung chai ryu,162.0,128.5,,20817.0,9.94352523956766,1.2607003891050583,False,False,oil,canvas,oil__canvas,1.0986122886681098,False,True,36372,2
park seo yeon,116.8,91.0,,10628.8,9.271322576910975,1.2835164835164834,False,False,mixed_media,canvas,mixed_media__canvas,1.791759469228055,False,True,36373,5
kim25,80.3,116.8,,9379.04,9.146232691346842,1.4545454545454546,False,False,oil,canvas,oil__canvas,3.951243718581427,False,True,36377,51
da eun chung,90.9,72.7,,6608.43,8.796101385722906,1.250343878954608,False,False,mixed_media,canvas,mixed_media__canvas,1.791759469228055,False,True,36379,5
eunchae yi 이은채,30.0,30.0,,900.0,6.802394763324311,1.0,False,False,oil,canvas,oil__canvas,2.1972245773362196,False,True,36380,8
saebyeok jo,53.0,46.0,,2438.0,7.798933310041217,1.1521739130434785,False,False,oil,canvas,oil__canvas,1.9459101490553132,False,True,36382,6
hyoyoun lee,53.0,45.5,,2411.5,7.788004239509027,1.164835164835165,False,False,mixed_media,linen,mixed_media__linen,3.6375861597263857,False,True,36383,37
hyunmo yang,53.0,53.0,,2809.0,7.940583827104244,1.0,False,False,oil,canvas,oil__canvas,4.23410650459726,False,True,36384,68
yura seo,45.5,45.5,,2070.25,7.63542465191381,1.0,False,False,oil,canvas,oil__canvas,2.3978952727983707,False,True,36385,10
oh wonbae,80.0,80.0,,6400.0,8.764053269347762,1.0,False,False,oil,paper,oil__paper,3.218875824868201,False,True,36387,24
namu choi b 1978,30.0,40.0,5.0,1200.0,7.090076835776092,1.3333333333333333,True,False,oil,canvas,oil__canvas,3.218875824868201,False,True,36388,24
hyunmo yang,53.0,53.0,,2809.0,7.940583827104244,1.0,False,False,oil,canvas,oil__canvas,4.23410650459726,False,True,36389,68
seund ja rhee,27.0,35.0,1.5,945.0,6.851184927493743,1.2962962962962965,True,False,oil,canvas,oil__canvas,2.4849066497880004,False,True,36391,11
