candidate_label,eval_split,n,MdAPE,MAPE,p95_APE,RMSE_log,delta_vs_current_pp258_MdAPE,delta_vs_current_pp258_MAPE,delta_vs_current_pp258_p95_APE,delta_vs_current_pp258_RMSE_log
min1_route_w850_risk_q50_altgap_ge005,validation_oof,519,0.09053616874854332,0.17601251756255454,0.5772661746139477,0.29761764839416494,-0.03217114581616462,-0.029616042417087013,-0.06062193548011496,-0.025718944318794845
min1_route_w850_risk_q70,validation_oof,519,0.09440661499063376,0.17604424086164588,0.5772661746139477,0.2971724122762129,-0.02830069957407419,-0.029584319117995667,-0.06062193548011496,-0.026164180436746898
min1_route_w800_risk_q50_altlower_gap005,validation_oof,519,0.09440661499063376,0.17604551273469066,0.5712913918014471,0.2972421139614008,-0.02830069957407419,-0.029583047244950894,-0.0665967182926156,-0.026094478751558958
min1_route_w800_risk_q70_altlower_gap005,validation_oof,519,0.09819631660739556,0.1760506342945596,0.5712913918014471,0.2969240958757376,-0.02451099795731239,-0.02957792568508194,-0.0665967182926156,-0.026412496837222188
min1_route_w850_risk_q70_altgap_ge005,validation_oof,519,0.09440661499063376,0.17608986812363028,0.5772661746139477,0.2972077179102465,-0.02830069957407419,-0.029538691856011268,-0.06062193548011496,-0.026128874802713253
min1_route_w850_risk_q70_altgap_ge010,validation_oof,519,0.09440661499063376,0.17609345944620408,0.5772661746139477,0.29722014229615934,-0.02830069957407419,-0.02953510053343747,-0.06062193548011496,-0.02611645041680044
min1_route_w800_risk_q60_altlower_gap005,validation_oof,519,0.09440661499063376,0.17610570651839286,0.5712913918014471,0.2972309443243585,-0.02830069957407419,-0.029522853461248694,-0.0665967182926156,-0.0261056483886013
min1_route_w850_low_confidence,validation_oof,519,0.09403317473087637,0.1761347977427429,0.5772661746139477,0.29720663093676264,-0.028674139833831574,-0.029493762236898646,-0.06062193548011496,-0.02612996177619714
min1_route_w800_risk_q70_altlower_gap010,validation_oof,519,0.09819631660739556,0.17617621708677372,0.5712913918014471,0.29697398812965264,-0.02451099795731239,-0.029452342892867828,-0.0665967182926156,-0.026362604583307137
min1_route_w800_risk_q60_altlower_gap010,validation_oof,519,0.09440661499063376,0.17624037240967533,0.5712913918014471,0.2972974671650248,-0.02830069957407419,-0.029388187569966223,-0.0665967182926156,-0.02603912554793497
min1_route_w800_risk_q50_altlower_gap010,validation_oof,519,0.09440661499063376,0.1762439833122481,0.5712913918014471,0.29730006032702505,-0.02830069957407419,-0.02938457666739344,-0.0665967182926156,-0.02603653238593473
min1_route_w850_risk_q50_altgap_ge020,validation_oof,519,0.09403317473087637,0.17627596459024092,0.5772661746139477,0.2974332698889739,-0.028674139833831574,-0.029352595389400632,-0.06062193548011496,-0.025903322823985886
min1_route_w850_risk_q70_altgap_ge020,validation_oof,519,0.09460317463791797,0.1762894162266858,0.5772661746139477,0.2970637481142888,-0.02810413992678998,-0.029339143752955738,-0.06062193548011496,-0.026272844598670964
min1_route_w850_risk_q60,validation_oof,519,0.09076732209208287,0.17631435996214206,0.5772661746139477,0.297753884547978,-0.03193999247262508,-0.029314200017499487,-0.06062193548011496,-0.02558270816498176
min1_route_w850_risk_q60_altgap_ge010,validation_oof,519,0.09065272755456642,0.17635460500235844,0.5772661746139477,0.2977624283642969,-0.03205458701014152,-0.029273954977283106,-0.06062193548011496,-0.025574164348662887
min1_route_w850_risk_q60_altgap_ge005,validation_oof,519,0.09065272755456642,0.17636575550698852,0.5772661746139477,0.29778261662672406,-0.03205458701014152,-0.02926280447265303,-0.06062193548011496,-0.02555397608623572
min1_route_w800_risk_q50,validation_oof,519,0.0917642538304383,0.17649112916195955,0.5772661746139477,0.29722467613769027,-0.03094306073426964,-0.029137430817681997,-0.06062193548011496,-0.02611191657526951
min1_route_w800_risk_q50_altgap_ge005,validation_oof,519,0.0917642538304383,0.17650387021213151,0.5772661746139477,0.29725688946872114,-0.03094306073426964,-0.029124689767510037,-0.06062193548011496,-0.02607970324423864
min1_route_w800_risk_q70_altlower_gap020,validation_oof,519,0.09819631660739556,0.17653742433903843,0.5712913918014471,0.2968078553643566,-0.02451099795731239,-0.029091135640603116,-0.0665967182926156,-0.02652873734860317
min1_route_w800_risk_q70,validation_oof,519,0.09440661499063376,0.17655252440293653,0.5772661746139477,0.2969480927457897,-0.02830069957407419,-0.029076035576705017,-0.06062193548011496,-0.026388499967170076
min1_route_w800_risk_q70_altgap_ge005,validation_oof,519,0.09440661499063376,0.17657998961808682,0.5772661746139477,0.2969933055523331,-0.02830069957407419,-0.029048570361554726,-0.06062193548011496,-0.02634328716062667
min1_route_w775_risk_q70_altlower_gap005,validation_oof,519,0.09819631660739556,0.1765837537440175,0.5712913918014471,0.2969948926265807,-0.02451099795731239,-0.029044806235624054,-0.0665967182926156,-0.026341700086379094
min1_route_w850_risk_q60_altgap_ge020,validation_oof,519,0.09440661499063376,0.17658556503369335,0.5772661746139477,0.2976320226202786,-0.02830069957407419,-0.029042994945948197,-0.06062193548011496,-0.025704570092681178
min1_route_w775_risk_q50_altlower_gap005,validation_oof,519,0.09529566095434584,0.17661459563722026,0.5712913918014471,0.2972450974493095,-0.027411653610362102,-0.02901396434242129,-0.0665967182926156,-0.02609149526365029
min1_route_w800_low_confidence,validation_oof,519,0.09403317473087637,0.17663211373741536,0.5772661746139477,0.2969739455670688,-0.028674139833831574,-0.028996446242226193,-0.06062193548011496,-0.026362647145890983
min1_route_w775_risk_q60_altlower_gap005,validation_oof,519,0.09529566095434584,0.17663750546421236,0.5712913918014471,0.29723507682016453,-0.027411653610362102,-0.028991054515429188,-0.0665967182926156,-0.026101515892795246
min1_route_w800_risk_q50_altgap_ge010,validation_oof,519,0.09238321517875378,0.1767085962308201,0.5772661746139477,0.2973004170370484,-0.030324099385954165,-0.028919963748821442,-0.06062193548011496,-0.026036175675911377
min1_route_w800_risk_q70_altgap_ge010,validation_oof,519,0.09529566095434584,0.17672232917507272,0.5772661746139477,0.29701489817188226,-0.027411653610362102,-0.028906230804568833,-0.06062193548011496,-0.026321694541077523
min1_route_w775_risk_q70_altlower_gap010,validation_oof,519,0.09819631660739556,0.17672361822859992,0.5712913918014471,0.2969603465722493,-0.02451099795731239,-0.028904941751041635,-0.0665967182926156,-0.02637624614071049
min1_route_w850_qwidth_ge120,validation_oof,519,0.09238321517875378,0.17673376087309356,0.5786835981503664,0.2998448032154822,-0.030324099385954165,-0.02889479910654799,-0.05920451194369625,-0.0234917894974776
min1_route_w850_spread_ge060,validation_oof,519,0.09076732209208287,0.176754660154335,0.5728224865097898,0.298566403307497,-0.03193999247262508,-0.028873899825306554,-0.06506562358427281,-0.024770189405462772
min1_route_w850_risk_q80_altlower_gap005,validation_oof,519,0.09819631660739556,0.1767683411959834,0.5712913918014471,0.29781621031325006,-0.02451099795731239,-0.02886021878365816,-0.0665967182926156,-0.025520382399709718
min1_route_w800_risk_q60,validation_oof,519,0.0917642538304383,0.17676893632170404,0.5772661746139477,0.2973648386892481,-0.03094306073426964,-0.02885962365793751,-0.06062193548011496,-0.025971754023711657
min1_route_w800_risk_q60_altlower_gap020,validation_oof,519,0.09819631660739556,0.17677132800033096,0.5712913918014471,0.2971890630656734,-0.02451099795731239,-0.028857231979310588,-0.0665967182926156,-0.026147529647286394
min1_route_w850_risk_q80_altlower_gap010,validation_oof,519,0.09819631660739556,0.17680144991353003,0.5712913918014471,0.29780791633027354,-0.02451099795731239,-0.028827110066111522,-0.0665967182926156,-0.025528676382686244
min1_route_w850_risk_q80_altlower_gap020,validation_oof,519,0.09819631660739556,0.17680743413745886,0.5712913918014471,0.2977811717775769,-0.02451099795731239,-0.028821125842182688,-0.0665967182926156,-0.025555420935382878
min1_route_w800_risk_q60_altgap_ge005,validation_oof,519,0.0917642538304383,0.17680923275693258,0.5772661746139477,0.29740783614257665,-0.03094306073426964,-0.028819327222708968,-0.06062193548011496,-0.025928756570383127
min1_route_w800_risk_q50_altlower_gap020,validation_oof,519,0.09819631660739556,0.17680974197764449,0.5712913918014471,0.2972337966191971,-0.02451099795731239,-0.028818818001997065,-0.0665967182926156,-0.026102796093762703
min1_route_w775_risk_q50,validation_oof,519,0.09440661499063376,0.1768111757453976,0.5772661746139477,0.2971610167182895,-0.02830069957407419,-0.02881738423424396,-0.06062193548011496,-0.026175575994670297
min1_route_w775_risk_q50_altlower_gap010,validation_oof,519,0.09819631660739556,0.17683193165466526,0.5712913918014471,0.2972300144593702,-0.02451099795731239,-0.028796628324976287,-0.0665967182926156,-0.026106578253589585
min1_route_w775_risk_q70,validation_oof,519,0.09567785923986728,0.17683545456220348,0.5772661746139477,0.29693378631260925,-0.027029455324840662,-0.02879310541743807,-0.06062193548011496,-0.02640280640035053
min1_route_w775_risk_q60_altlower_gap010,validation_oof,519,0.09819631660739556,0.176839690774189,0.5712913918014471,0.297232900168463,-0.02451099795731239,-0.02878886920545254,-0.0665967182926156,-0.026103692544496793
min1_route_w775_risk_q50_altgap_ge005,validation_oof,519,0.09440661499063376,0.176846905204733,0.5772661746139477,0.29716013753935516,-0.02830069957407419,-0.028781654774908544,-0.06062193548011496,-0.026176455173604618
min1_route_w775_risk_q70_altgap_ge005,validation_oof,519,0.09567785923986728,0.1768603153866861,0.5772661746139477,0.296958677502648,-0.027029455324840662,-0.02876824459295546,-0.06062193548011496,-0.026377915210311798
min1_route_w800_qwidth_ge120,validation_oof,519,0.09441557912369433,0.1769062148356845,0.5786835981503664,0.29873607605224267,-0.028291735441013613,-0.02872234514395705,-0.05920451194369625,-0.02460051666071711
min1_route_w775_low_confidence,validation_oof,519,0.09529566095434584,0.1769099565351082,0.5772661746139477,0.296956923039203,-0.027411653610362102,-0.028718603444533364,-0.06062193548011496,-0.026379669673756767
min1_route_w800_spread_ge060,validation_oof,519,0.09238321517875378,0.1769612139540666,0.576097526650291,0.29788472733566823,-0.030324099385954165,-0.02866734602557494,-0.06179058344377164,-0.02545186537729155
min1_route_w850_risk_q90_altgap_ge020,validation_oof,519,0.09682369510224355,0.17696334931740068,0.5712913918014471,0.297614336037285,-0.025883619462464397,-0.02866521066224087,-0.0665967182926156,-0.025722256675674793
min1_route_w850_risk_q90_altgap_ge010,validation_oof,519,0.09682369510224355,0.17697160101853082,0.5712913918014471,0.2975457682809579,-0.025883619462464397,-0.02865695896111073,-0.0665967182926156,-0.02579082443200187
min1_route_w800_risk_q60_altgap_ge010,validation_oof,519,0.09238321517875378,0.17697305282303738,0.5772661746139477,0.2974648228784046,-0.030324099385954165,-0.02865550715660417,-0.06062193548011496,-0.02587176983455519
min1_route_w850_risk_q90,validation_oof,519,0.09682369510224355,0.1769960018618937,0.5712913918014471,0.2975707010359047,-0.025883619462464397,-0.02863255811774784,-0.0665967182926156,-0.025765891677055064
min1_route_w775_risk_q70_altgap_ge010,validation_oof,519,0.0964251703208934,0.1769997979547887,0.5772661746139477,0.29689100831266096,-0.026282144243814545,-0.028628762024852844,-0.06062193548011496,-0.026445584400298816
min1_route_w850_risk_q90_altgap_ge005,validation_oof,519,0.09682369510224355,0.17700856676094587,0.5712913918014471,0.2975796852983292,-0.025883619462464397,-0.028619993218695683,-0.0665967182926156,-0.025756907414630603
min1_route_w775_risk_q60,validation_oof,519,0.09440661499063376,0.17702645824831867,0.5772661746139477,0.29727344414947476,-0.02830069957407419,-0.028602101731322882,-0.06062193548011496,-0.026063148563485017
min1_route_w775_risk_q50_altgap_ge010,validation_oof,519,0.0964251703208934,0.1770348624666392,0.5772661746139477,0.29709101909079305,-0.026282144243814545,-0.028593697513002364,-0.06062193548011496,-0.02624557362216673
min1_route_w775_risk_q60_altgap_ge005,validation_oof,519,0.09440661499063376,0.17704683685798606,0.5772661746139477,0.2972789513397237,-0.02830069957407419,-0.028581723121655495,-0.06062193548011496,-0.026057641373236073
min1_route_w800_risk_q70_altgap_ge020,validation_oof,519,0.0964251703208934,0.1770558068577024,0.5772661746139477,0.2968474388345674,-0.026282144243814545,-0.02857275312193916,-0.06062193548011496,-0.026489153878392402
min1_route_w775_risk_q70_altlower_gap020,validation_oof,519,0.09887911415020467,0.1770813345556898,0.5712913918014471,0.29694436640338673,-0.023828200414503273,-0.028547225423951744,-0.0665967182926156,-0.026392226309573052
min1_route_w775_qwidth_ge120,validation_oof,519,0.09529566095434584,0.17709513046673772,0.5786835981503664,0.2983391773217648,-0.027411653610362102,-0.02853342951290383,-0.05920451194369625,-0.024997415391194988
min1_route_w775_spread_ge060,validation_oof,519,0.09440661499063376,0.17712691577263748,0.5772262868904068,0.2976773144395618,-0.02830069957407419,-0.028501644207004073,-0.060661823203655874,-0.02565927827339798
min1_route_w750_risk_q70_altlower_gap005,validation_oof,519,0.10029366834484855,0.17715768307063828,0.5712913918014471,0.29704550186681977,-0.02241364621985939,-0.028470876909003268,-0.0665967182926156,-0.02629109084614001
min1_route_w800_risk_q80_altlower_gap005,validation_oof,519,0.09819631660739556,0.17717530070657644,0.5712913918014471,0.2974604566346453,-0.02451099795731239,-0.028453259273065107,-0.0665967182926156,-0.02587613607831446
min1_route_w775_risk_q60_altgap_ge010,validation_oof,519,0.0964251703208934,0.17720135882110857,0.5772661746139477,0.29721350971555505,-0.026282144243814545,-0.028427201158532978,-0.06062193548011496,-0.026123082997404734
min1_route_w750_risk_q60_altlower_gap005,validation_oof,519,0.0988127568668821,0.1772256934691166,0.5712913918014471,0.2972599252339181,-0.02389455769782585,-0.028402866510524954,-0.0665967182926156,-0.026076667479041693
min1_route_w750_risk_q50_altlower_gap005,validation_oof,519,0.0988127568668821,0.1772320640833735,0.5712913918014471,0.29726473271178744,-0.02389455769782585,-0.028396495896268054,-0.0665967182926156,-0.026071860001172342
min1_route_w800_risk_q50_altgap_ge020,validation_oof,519,0.09682369510224355,0.17724585462298695,0.5772661746139477,0.29716432821176025,-0.025883619462464397,-0.028382705356654603,-0.06062193548011496,-0.026172264501199527
min1_route_w775_risk_q60_altlower_gap020,validation_oof,519,0.09887911415020467,0.17725080317076908,0.5712913918014471,0.2972055841750811,-0.023828200414503273,-0.028377756808872473,-0.0665967182926156,-0.026131008537878697
min1_route_w800_risk_q80_altlower_gap010,validation_oof,519,0.09819631660739556,0.1772509582953814,0.5712913918014471,0.29747459943167864,-0.02451099795731239,-0.02837760168426015,-0.0665967182926156,-0.025861993281281137
min1_route_w750_risk_q70,validation_oof,519,0.10029366834484855,0.1772553863131714,0.5772661746139477,0.29689544959281206,-0.02241364621985939,-0.02837317366647016,-0.06062193548011496,-0.026441143120147725
min1_route_w750_risk_q50,validation_oof,519,0.09653143450943451,0.17727157298901736,0.5772661746139477,0.2970791275632041,-0.026175880055273437,-0.028356986990624194,-0.06062193548011496,-0.026257465149755688
min1_route_w775_risk_q50_altlower_gap020,validation_oof,519,0.09887911415020467,0.17728195942203614,0.5712913918014471,0.2972414365632432,-0.023828200414503273,-0.028346600557605406,-0.0665967182926156,-0.02609515614971658
min1_route_w750_low_confidence,validation_oof,519,0.10029366834484855,0.17730823015826533,0.5772661746139477,0.2969106114166716,-0.02241364621985939,-0.028320329821376222,-0.06062193548011496,-0.026425981296288203
min1_route_w750_risk_q70_altgap_ge005,validation_oof,519,0.10029366834484855,0.1773309424315386,0.5772661746139477,0.2969291044053547,-0.02241364621985939,-0.02829761754810295,-0.06062193548011496,-0.026407488307605087
min1_route_w750_risk_q70_altlower_gap010,validation_oof,519,0.10029366834484855,0.1773477850083059,0.5712913918014471,0.29696360279679734,-0.02241364621985939,-0.02828077497133566,-0.0665967182926156,-0.026372989916162437
min1_route_w800_risk_q90_altgap_ge010,validation_oof,519,0.09819631660739556,0.17735026531004233,0.5712913918014471,0.29736068336272875,-0.02451099795731239,-0.02827829466959922,-0.0665967182926156,-0.02597590935023103
min1_route_w800_risk_q90_altgap_ge005,validation_oof,519,0.09819631660739556,0.17735257783544786,0.5712913918014471,0.2973389860739746,-0.02451099795731239,-0.02827598214419369,-0.0665967182926156,-0.025997606638985205
min1_route_w800_risk_q90,validation_oof,519,0.09819631660739556,0.177355739182421,0.5712913918014471,0.2973476401021281,-0.02451099795731239,-0.028272820797220544,-0.0665967182926156,-0.025988952610831673
min1_route_w750_risk_q50_altgap_ge005,validation_oof,519,0.0988127568668821,0.17736511903779142,0.5772661746139477,0.29710726973887946,-0.02389455769782585,-0.028263440941850126,-0.06062193548011496,-0.026229322974080316
min1_route_w850_spread_ge180,validation_oof,519,0.09440661499063376,0.17737939093187963,0.5772661746139477,0.29798957885107835,-0.02830069957407419,-0.028249169047761924,-0.06062193548011496,-0.02534701386188143
min1_route_w850_qwidth_ge160,validation_oof,519,0.0964251703208934,0.1773827661144944,0.5712913918014471,0.29770205020984686,-0.026282144243814545,-0.02824579386514714,-0.0665967182926156,-0.025634542503112923
min1_route_w850_qwidth_ge140,validation_oof,519,0.09460317463791797,0.17738325280186962,0.5786835981503664,0.2995625594137795,-0.02810413992678998,-0.028245307177771933,-0.05920451194369625,-0.023774033299180264
min1_route_w775_risk_q70_altgap_ge020,validation_oof,519,0.0988127568668821,0.1773888103817125,0.5772661746139477,0.2968880130203592,-0.02389455769782585,-0.028239749597929048,-0.06062193548011496,-0.02644857969260056
min1_route_w800_risk_q60_altgap_ge020,validation_oof,519,0.09682369510224355,0.17740117857536344,0.5772661746139477,0.2972663628192473,-0.025883619462464397,-0.028227381404278107,-0.06062193548011496,-0.026070229893712493
min1_route_w750_risk_q60,validation_oof,519,0.09653143450943451,0.177411824981718,0.5772661746139477,0.2971583008582152,-0.026175880055273437,-0.028216734997923543,-0.06062193548011496,-0.026178291854744573
min1_route_w775_risk_q80_altlower_gap005,validation_oof,519,0.09819631660739556,0.17743523470740893,0.5712913918014471,0.2974050256732438,-0.02451099795731239,-0.028193325272232617,-0.0665967182926156,-0.025931567039715997
min1_route_w800_qwidth_ge140,validation_oof,519,0.09532721279946713,0.17745879250414293,0.5786835981503664,0.2986028618326708,-0.02738010176524082,-0.028169767475498625,-0.05920451194369625,-0.024733730880288962
min1_route_w750_spread_ge060,validation_oof,519,0.09653143450943451,0.17746985893417921,0.5772661746139477,0.2974673504426971,-0.026175880055273437,-0.028158701045462337,-0.06062193548011496,-0.02586924227026266
min1_route_w750_qwidth_ge120,validation_oof,519,0.09713348190821369,0.17747378810322081,0.5786835981503664,0.29793688153304043,-0.025573832656494253,-0.028154771876420737,-0.05920451194369625,-0.02539971117991935
min1_route_w775_risk_q80_altlower_gap010,validation_oof,519,0.09819631660739556,0.17747421163145358,0.5712913918014471,0.29739856307857354,-0.02451099795731239,-0.028154348348187974,-0.0665967182926156,-0.02593802963438624
min1_route_w800_risk_q80_altlower_gap020,validation_oof,519,0.09819631660739556,0.17747568016731052,0.5712913918014471,0.29742840955142197,-0.02451099795731239,-0.028152879812331028,-0.0665967182926156,-0.025908183161537812
min1_route_w850_very_high_price,validation_oof,519,0.09819631660739556,0.17748828207634773,0.5712913918014471,0.2975900794809509,-0.02451099795731239,-0.02814027790329382,-0.0665967182926156,-0.025746513232008883
min1_route_w750_risk_q60_altgap_ge005,validation_oof,519,0.0988127568668821,0.17749046052388792,0.5772661746139477,0.29719720124841315,-0.02389455769782585,-0.02813809945575363,-0.06062193548011496,-0.026139391464546635
min1_route_w750_risk_q60_altlower_gap010,validation_oof,519,0.10029366834484855,0.1775010108135969,0.5712913918014471,0.2972084579925919,-0.02241364621985939,-0.028127549166044652,-0.0665967182926156,-0.0261281347203679
min1_route_w750_risk_q70_altgap_ge010,validation_oof,519,0.10029366834484855,0.17751663862207195,0.5772661746139477,0.29685168981574606,-0.02241364621985939,-0.028111921357569597,-0.06062193548011496,-0.026484902897213725
min1_route_w750_risk_q50_altlower_gap010,validation_oof,519,0.10029366834484855,0.17752485987822958,0.5712913918014471,0.2972355751240904,-0.02241364621985939,-0.02810370010141197,-0.0665967182926156,-0.026101017588869402
min1_route_w800_spread_ge180,validation_oof,519,0.09529566095434584,0.1775251119971864,0.5772661746139477,0.2975640905520236,-0.027411653610362102,-0.02810344798245515,-0.06062193548011496,-0.025772502160936184
min1_route_w800_qwidth_ge160,validation_oof,519,0.09682369510224355,0.17753699908228798,0.5712913918014471,0.29734012642436125,-0.025883619462464397,-0.028091560897353568,-0.0665967182926156,-0.02599646628859853
min1_route_w775_risk_q90_altgap_ge005,validation_oof,519,0.09819631660739556,0.17754258307855691,0.5712913918014471,0.2973136094123529,-0.02451099795731239,-0.028085976901084636,-0.0665967182926156,-0.026022983300606872
min1_route_w775_qwidth_ge140,validation_oof,519,0.0964251703208934,0.17755049101359663,0.5786835981503664,0.29825499081370416,-0.026282144243814545,-0.028078068966044922,-0.05920451194369625,-0.025081601899255623
min1_route_w775_risk_q90_altgap_ge010,validation_oof,519,0.09819631660739556,0.17755388954104498,0.5712913918014471,0.2973495879034831,-0.02451099795731239,-0.028074670438596572,-0.0665967182926156,-0.025987004809476688
min1_route_w775_risk_q90,validation_oof,519,0.09819631660739556,0.17755453234948465,0.5712913918014471,0.2973259746600507,-0.02451099795731239,-0.0280740276301569,-0.0665967182926156,-0.026010618052909107
min1_route_w800_risk_q90_altgap_ge020,validation_oof,519,0.09819631660739556,0.17755712889939754,0.5712913918014471,0.29736478041561715,-0.02451099795731239,-0.028071431080244014,-0.0665967182926156,-0.025971812297342634
min1_route_w775_risk_q50_altgap_ge020,validation_oof,519,0.09887911415020467,0.1775640131710282,0.5772661746139477,0.2971304611553166,-0.023828200414503273,-0.02806454680861334,-0.06062193548011496,-0.026206131557643175
min1_route_w850_spread_ge100,validation_oof,519,0.09403317473087637,0.17758412149963335,0.5772661746139477,0.29866446438237626,-0.028674139833831574,-0.028044438480008205,-0.06062193548011496,-0.02467212833058352
min1_route_w850_spread_ge140,validation_oof,519,0.09440661499063376,0.17758838591444226,0.5772661746139477,0.2984686774904749,-0.02830069957407419,-0.02804017406519929,-0.06062193548011496,-0.024867915222484882
min1_route_w775_spread_ge180,validation_oof,519,0.09567785923986728,0.17760578270594307,0.5772661746139477,0.29746978511223504,-0.027029455324840662,-0.02802277727369848,-0.06062193548011496,-0.02586680760072474
min1_route_w800_spread_ge140,validation_oof,519,0.09529566095434584,0.1776135815329575,0.5772661746139477,0.2978502869471268,-0.027411653610362102,-0.028014978446684047,-0.06062193548011496,-0.025486305765832995
min1_route_w800_spread_ge100,validation_oof,519,0.09440661499063376,0.177624117671524,0.5772661746139477,0.29805536820635786,-0.02830069957407419,-0.02800444230811755,-0.06062193548011496,-0.025281224506601918
min1_route_w850_risk_q80,validation_oof,519,0.09460317463791797,0.17762531045478971,0.5712913918014471,0.2977686533419285,-0.02810413992678998,-0.028003249524851836,-0.0665967182926156,-0.0255679393710313
min1_route_w850_risk_q80_altgap_ge020,validation_oof,519,0.09529566095434584,0.17763182009999265,0.5712913918014471,0.2977302084644811,-0.027411653610362102,-0.027996739879648902,-0.0665967182926156,-0.025606384248478664
min1_route_w775_risk_q60_altgap_ge020,validation_oof,519,0.09887911415020467,0.17765334906836752,0.5772661746139477,0.2971805547998945,-0.023828200414503273,-0.02797521091127403,-0.06062193548011496,-0.026156037913065255
min1_route_w850_risk_q80_altgap_ge005,validation_oof,519,0.09460317463791797,0.17766021116828365,0.5712913918014471,0.29779747125160094,-0.02810413992678998,-0.0279683488113579,-0.0665967182926156,-0.025539121461358838
min1_route_w775_qwidth_ge160,validation_oof,519,0.09682369510224355,0.17766077591048812,0.5712913918014471,0.2972361264706039,-0.025883619462464397,-0.02796778406915343,-0.0665967182926156,-0.026100466242355902
min1_route_w750_risk_q70_altlower_gap020,validation_oof,519,0.1006250857220497,0.1776657889015724,0.5712913918014471,0.2971582673685143,-0.022082228842658244,-0.02796277107806916,-0.0665967182926156,-0.026178325344445474
min1_route_w850_risk_q80_altgap_ge010,validation_oof,519,0.09460317463791797,0.1776691544952542,0.5712913918014471,0.2978413092681559,-0.02810413992678998,-0.027959405484387356,-0.0665967182926156,-0.025495283444803896
min1_route_w850_risk_q90_altlower_gap010,validation_oof,519,0.0988127568668821,0.17767149868135296,0.5712913918014471,0.29805058193792516,-0.02389455769782585,-0.027957061298288594,-0.0665967182926156,-0.025286010775034617
min1_route_w850_risk_q90_althigher_gap020,validation_oof,519,0.09887911415020467,0.17767605586011734,0.5712913918014471,0.2968528213152645,-0.023828200414503273,-0.027952504119524213,-0.0665967182926156,-0.026483771397695255
min1_route_w775_spread_ge140,validation_oof,519,0.09567785923986728,0.17768036326298864,0.5772661746139477,0.29769832810737845,-0.027029455324840662,-0.027948196716652912,-0.06062193548011496,-0.02563826460558133
min1_route_w775_spread_ge100,validation_oof,519,0.09567785923986728,0.17768077715766675,0.5772661746139477,0.2978548409898212,-0.027029455324840662,-0.027947782821974798,-0.06062193548011496,-0.0254817517231386
min1_route_w850_risk_q90_altlower_gap005,validation_oof,519,0.0988127568668821,0.17768901438308465,0.5712913918014471,0.29807259554160687,-0.02389455769782585,-0.027939545596556897,-0.0665967182926156,-0.025263997171352914
min1_route_w775_gap_ge015,validation_oof,519,0.0988127568668821,0.1776939029288757,0.5778243602171571,0.2977998170732012,-0.02389455769782585,-0.027934657050765838,-0.06006374987690555,-0.02553677563975859
min1_route_w850_risk_q90_altlower_gap020,validation_oof,519,0.0988127568668821,0.17769432883094913,0.5712913918014471,0.2980779926285944,-0.02389455769782585,-0.027934231148692423,-0.0665967182926156,-0.025258600084365368
min1_route_w800_gap_ge015,validation_oof,519,0.0988127568668821,0.17769538220662282,0.576196868143732,0.2980772168549263,-0.02389455769782585,-0.027933177773018736,-0.0616912419503306,-0.025259375858033506
min1_route_w750_risk_q80_altlower_gap005,validation_oof,519,0.10029366834484855,0.17769884439903852,0.5712913918014471,0.2973015795709074,-0.02241364621985939,-0.02792971558060303,-0.0665967182926156,-0.026035013142052366
min1_route_w750_risk_q50_altgap_ge010,validation_oof,519,0.1006250857220497,0.17770386180672418,0.5772661746139477,0.2970764779919304,-0.022082228842658244,-0.027924698172917373,-0.06062193548011496,-0.026260114721029404
min1_route_w850_risk_q90_althigher_gap010,validation_oof,519,0.09887911415020467,0.17770713771084365,0.5712913918014471,0.29681160527476086,-0.023828200414503273,-0.027921422268797902,-0.0665967182926156,-0.02652498743819892
min1_route_w800_risk_q80,validation_oof,519,0.09529566095434584,0.1777082512997956,0.5712913918014471,0.29739622310668395,-0.027411653610362102,-0.027920308679845962,-0.0665967182926156,-0.025940369606275826
min1_route_w800_risk_q80_altgap_ge005,validation_oof,519,0.09529566095434584,0.17771734467990447,0.5712913918014471,0.29744102354862495,-0.027411653610362102,-0.027911215299737085,-0.0665967182926156,-0.02589556916433483
min1_route_w850_risk_q90_althigher_gap005,validation_oof,519,0.09887911415020467,0.177726587751527,0.5712913918014471,0.2968235015741729,-0.023828200414503273,-0.027901972228114552,-0.0665967182926156,-0.02651309113878686
min1_route_w750_risk_q50_altlower_gap020,validation_oof,519,0.1006250857220497,0.17775838599710087,0.5712913918014471,0.29727808951024637,-0.022082228842658244,-0.027870173982540686,-0.0665967182926156,-0.026058503202713412
min1_route_w750_risk_q60_altlower_gap020,validation_oof,519,0.1006250857220497,0.17775838599710087,0.5712913918014471,0.29727808951024637,-0.022082228842658244,-0.027870173982540686,-0.0665967182926156,-0.026058503202713412
min1_route_w750_risk_q60_altgap_ge010,validation_oof,519,0.1006250857220497,0.17775894605788758,0.5772661746139477,0.29712912192109053,-0.022082228842658244,-0.027869613921753966,-0.06062193548011496,-0.026207470791869247
min1_route_w750_risk_q90_altgap_ge005,validation_oof,519,0.1006250857220497,0.17776370852739,0.5712913918014471,0.2972614188681432,-0.022082228842658244,-0.027864851452251538,-0.0665967182926156,-0.026075173844816557
min1_route_w800_very_high_price,validation_oof,519,0.09819631660739556,0.17777188575051417,0.5712913918014471,0.29743498861939616,-0.02451099795731239,-0.02785667422912738,-0.0665967182926156,-0.025901604093563624
