candidate_label,alt_candidate,gate_name,gate_kind,threshold,gap,validation_route_share,test_route_share,validation_n,validation_MdAPE,validation_MAPE,validation_p95_APE,validation_RMSE_log
min1_route_w775_risk_q60_altgap_ge010,min1_w775_huber_refit_partial,risk_q60_altgap_ge010,risk_ge_altgap_ge,0.3062512709471214,0.01,0.18689788053949905,0.18451400329489293,519,0.0964251703208934,0.17720135882110857,0.5772661746139477,0.29721350971555505
min1_route_w775_risk_q60_altlower_gap010,min1_w775_huber_refit_partial,risk_q60_altlower_gap010,risk_ge_altlower_gap,0.3062512709471214,0.01,0.10404624277456648,0.08896210873146623,519,0.09819631660739556,0.176839690774189,0.5712913918014471,0.297232900168463
min1_route_w775_risk_q60_althigher_gap010,min1_w775_huber_refit_partial,risk_q60_althigher_gap010,risk_ge_althigher_gap,0.3062512709471214,0.01,0.08285163776493257,0.09555189456342669,519,0.10085746233646532,0.17876870342058537,0.5772661746139477,0.2972982805404257
min1_route_w775_risk_q60_altgap_ge020,min1_w775_huber_refit_partial,risk_q60_altgap_ge020,risk_ge_altgap_ge,0.3062512709471214,0.02,0.09441233140655106,0.08401976935749589,519,0.09887911415020467,0.17765334906836752,0.5772661746139477,0.2971805547998945
min1_route_w775_risk_q60_altlower_gap020,min1_w775_huber_refit_partial,risk_q60_altlower_gap020,risk_ge_altlower_gap,0.3062512709471214,0.02,0.055876685934489405,0.04118616144975288,519,0.09887911415020467,0.17725080317076908,0.5712913918014471,0.2972055841750811
min1_route_w775_risk_q60_althigher_gap020,min1_w775_huber_refit_partial,risk_q60_althigher_gap020,risk_ge_althigher_gap,0.3062512709471214,0.02,0.038535645472061654,0.042833607907743,519,0.10156770146068649,0.17880958127126426,0.5772661746139477,0.29729264552580625
min1_route_w775_risk_q70,min1_w775_huber_refit_partial,risk_q70,risk_ge,0.45332818712336204,,0.30057803468208094,0.34102141680395387,519,0.09567785923986728,0.17683545456220348,0.5772661746139477,0.29693378631260925
min1_route_w775_risk_q70_altgap_ge005,min1_w775_huber_refit_partial,risk_q70_altgap_ge005,risk_ge_altgap_ge,0.45332818712336204,0.005,0.20809248554913296,0.2355848434925865,519,0.09567785923986728,0.1768603153866861,0.5772661746139477,0.296958677502648
min1_route_w775_risk_q70_altlower_gap005,min1_w775_huber_refit_partial,risk_q70_altlower_gap005,risk_ge_altlower_gap,0.45332818712336204,0.005,0.11368015414258188,0.1070840197693575,519,0.09819631660739556,0.1765837537440175,0.5712913918014471,0.2969948926265807
min1_route_w775_risk_q70_althigher_gap005,min1_w775_huber_refit_partial,risk_q70_althigher_gap005,risk_ge_althigher_gap,0.45332818712336204,0.005,0.09441233140655106,0.128500823723229,519,0.1006250857220497,0.17868359701633443,0.5772661746139477,0.29728148966132806
min1_route_w775_risk_q70_altgap_ge010,min1_w775_huber_refit_partial,risk_q70_altgap_ge010,risk_ge_altgap_ge,0.45332818712336204,0.01,0.15028901734104047,0.14662273476112025,519,0.0964251703208934,0.1769997979547887,0.5772661746139477,0.29689100831266096
min1_route_w775_risk_q70_altlower_gap010,min1_w775_huber_refit_partial,risk_q70_altlower_gap010,risk_ge_altlower_gap,0.45332818712336204,0.01,0.08477842003853564,0.07413509060955518,519,0.09819631660739556,0.17672361822859992,0.5712913918014471,0.2969603465722493
min1_route_w775_risk_q70_althigher_gap010,min1_w775_huber_refit_partial,risk_q70_althigher_gap010,risk_ge_althigher_gap,0.45332818712336204,0.01,0.06551059730250482,0.07248764415156507,519,0.1006250857220497,0.17868321509985458,0.5772661746139477,0.29724841055590007
min1_route_w775_risk_q70_altgap_ge020,min1_w775_huber_refit_partial,risk_q70_altgap_ge020,risk_ge_altgap_ge,0.45332818712336204,0.02,0.08285163776493257,0.07413509060955518,519,0.0988127568668821,0.1773888103817125,0.5772661746139477,0.2968880130203592
min1_route_w775_risk_q70_altlower_gap020,min1_w775_huber_refit_partial,risk_q70_altlower_gap020,risk_ge_altlower_gap,0.45332818712336204,0.02,0.046242774566473986,0.039538714991762765,519,0.09887911415020467,0.1770813345556898,0.5712913918014471,0.29694436640338673
min1_route_w775_risk_q70_althigher_gap020,min1_w775_huber_refit_partial,risk_q70_althigher_gap020,risk_ge_althigher_gap,0.45332818712336204,0.02,0.036608863198458574,0.03459637561779242,519,0.1006250857220497,0.17871451119968848,0.5772661746139477,0.2972613828499743
min1_route_w775_risk_q80,min1_w775_huber_refit_partial,risk_q80,risk_ge,0.5822222054361198,,0.2003853564547206,0.2273476112026359,519,0.09567785923986728,0.17778994851133062,0.5712913918014471,0.29728137775624075
min1_route_w775_risk_q80_altgap_ge005,min1_w775_huber_refit_partial,risk_q80_altgap_ge005,risk_ge_altgap_ge,0.5822222054361198,0.005,0.14836223506743737,0.1630971993410214,519,0.09567785923986728,0.17781205087478638,0.5712913918014471,0.2973182594023879
min1_route_w775_risk_q80_altlower_gap005,min1_w775_huber_refit_partial,risk_q80_altlower_gap005,risk_ge_altlower_gap,0.5822222054361198,0.005,0.07514450867052024,0.085667215815486,519,0.09819631660739556,0.17743523470740893,0.5712913918014471,0.2974050256732438
min1_route_w775_risk_q80_althigher_gap005,min1_w775_huber_refit_partial,risk_q80_althigher_gap005,risk_ge_althigher_gap,0.5822222054361198,0.005,0.07321772639691715,0.07742998352553541,519,0.1006250857220497,0.1787838515410433,0.5712913918014471,0.29723087369210754
min1_route_w775_risk_q80_altgap_ge010,min1_w775_huber_refit_partial,risk_q80_altgap_ge010,risk_ge_altgap_ge,0.5822222054361198,0.01,0.11175337186897881,0.1070840197693575,519,0.0964251703208934,0.177834510996231,0.5712913918014471,0.29727112365847647
min1_route_w775_risk_q80_altlower_gap010,min1_w775_huber_refit_partial,risk_q80_altlower_gap010,risk_ge_altlower_gap,0.5822222054361198,0.01,0.05973025048169557,0.060955518945634266,519,0.09819631660739556,0.17747421163145358,0.5712913918014471,0.29739856307857354
min1_route_w775_risk_q80_althigher_gap010,min1_w775_huber_refit_partial,risk_q80_althigher_gap010,risk_ge_althigher_gap,0.5822222054361198,0.01,0.05202312138728324,0.04612850082372323,519,0.1006250857220497,0.1787673347384432,0.5712913918014471,0.29719019135459995
min1_route_w775_risk_q80_altgap_ge020,min1_w775_huber_refit_partial,risk_q80_altgap_ge020,risk_ge_altgap_ge,0.5822222054361198,0.02,0.06358381502890173,0.054365733113673806,519,0.0988127568668821,0.17814752796992828,0.5712913918014471,0.2972709905157033
min1_route_w775_risk_q80_altlower_gap020,min1_w775_huber_refit_partial,risk_q80_altlower_gap020,risk_ge_altlower_gap,0.5822222054361198,0.02,0.030828516377649325,0.036243822075782535,519,0.09887911415020467,0.1777937573733502,0.5712913918014471,0.29741629017551446
min1_route_w775_risk_q80_althigher_gap020,min1_w775_huber_refit_partial,risk_q80_althigher_gap020,risk_ge_althigher_gap,0.5822222054361198,0.02,0.03275529865125241,0.018121911037891267,519,0.1006250857220497,0.17876080597024385,0.5712913918014471,0.29717231758330437
min1_route_w775_risk_q90,min1_w775_huber_refit_partial,risk_q90,risk_ge,0.6845020210860583,,0.1001926782273603,0.15321252059308071,519,0.09819631660739556,0.17755453234948465,0.5712913918014471,0.2973259746600507
min1_route_w775_risk_q90_altgap_ge005,min1_w775_huber_refit_partial,risk_q90_altgap_ge005,risk_ge_altgap_ge,0.6845020210860583,0.005,0.08670520231213873,0.11367380560131796,519,0.09819631660739556,0.17754258307855691,0.5712913918014471,0.2973136094123529
min1_route_w775_risk_q90_altlower_gap005,min1_w775_huber_refit_partial,risk_q90_altlower_gap005,risk_ge_altlower_gap,0.6845020210860583,0.005,0.05202312138728324,0.0642504118616145,519,0.0988127568668821,0.17791996265387952,0.5712913918014471,0.2976308098463396
min1_route_w775_risk_q90_althigher_gap005,min1_w775_huber_refit_partial,risk_q90_althigher_gap005,risk_ge_althigher_gap,0.6845020210860583,0.005,0.03468208092485549,0.04942339373970346,519,0.1006250857220497,0.17802965579834318,0.5712913918014471,0.29700013058822716
min1_route_w775_risk_q90_altgap_ge010,min1_w775_huber_refit_partial,risk_q90_altgap_ge010,risk_ge_altgap_ge,0.6845020210860583,0.01,0.07321772639691715,0.07084019769357495,519,0.09819631660739556,0.17755388954104498,0.5712913918014471,0.2973495879034831
min1_route_w775_risk_q90_altlower_gap010,min1_w775_huber_refit_partial,risk_q90_altlower_gap010,risk_ge_altlower_gap,0.6845020210860583,0.01,0.04431599229287091,0.044481054365733116,519,0.0988127568668821,0.1779467514631516,0.5712913918014471,0.2976456929533947
min1_route_w775_risk_q90_althigher_gap010,min1_w775_huber_refit_partial,risk_q90_althigher_gap010,risk_ge_althigher_gap,0.6845020210860583,0.01,0.028901734104046242,0.026359143327841845,519,0.1006250857220497,0.17801417345155923,0.5712913918014471,0.29702123339935727
min1_route_w775_risk_q90_altgap_ge020,min1_w775_huber_refit_partial,risk_q90_altgap_ge020,risk_ge_altgap_ge,0.6845020210860583,0.02,0.046242774566473986,0.03789126853377265,519,0.0988127568668821,0.17781958606075784,0.5712913918014471,0.2973847822143352
min1_route_w775_risk_q90_altlower_gap020,min1_w775_huber_refit_partial,risk_q90_altlower_gap020,risk_ge_altlower_gap,0.6845020210860583,0.02,0.025048169556840076,0.026359143327841845,519,0.09887911415020467,0.1781200219807227,0.5712913918014471,0.2976291565070992
min1_route_w775_risk_q90_althigher_gap020,min1_w775_huber_refit_partial,risk_q90_althigher_gap020,risk_ge_althigher_gap,0.6845020210860583,0.02,0.02119460500963391,0.011532125205930808,519,0.1006250857220497,0.17810659945370094,0.5712913918014471,0.29707303493745607
min1_route_w775_qwidth_ge120,min1_w775_huber_refit_partial,qwidth_ge120,qwidth_ge,1.2,,0.6878612716763006,0.7397034596375618,519,0.09529566095434584,0.17709513046673772,0.5786835981503664,0.2983391773217648
min1_route_w775_qwidth_ge140,min1_w775_huber_refit_partial,qwidth_ge140,qwidth_ge,1.4,,0.4720616570327553,0.5436573311367381,519,0.0964251703208934,0.17755049101359663,0.5786835981503664,0.29825499081370416
min1_route_w775_qwidth_ge160,min1_w775_huber_refit_partial,qwidth_ge160,qwidth_ge,1.6,,0.27552986512524086,0.3130148270181219,519,0.09682369510224355,0.17766077591048812,0.5712913918014471,0.2972361264706039
min1_route_w775_spread_ge060,min1_w775_huber_refit_partial,spread_ge060,spread_ge,0.06,,0.6011560693641619,0.6013179571663921,519,0.09440661499063376,0.17712691577263748,0.5772262868904068,0.2976773144395618
min1_route_w775_spread_ge100,min1_w775_huber_refit_partial,spread_ge100,spread_ge,0.1,,0.3583815028901734,0.4102141680395387,519,0.09567785923986728,0.17768077715766675,0.5772661746139477,0.2978548409898212
min1_route_w775_spread_ge140,min1_w775_huber_refit_partial,spread_ge140,spread_ge,0.14,,0.24084778420038536,0.24382207578253706,519,0.09567785923986728,0.17768036326298864,0.5772661746139477,0.29769832810737845
min1_route_w775_spread_ge180,min1_w775_huber_refit_partial,spread_ge180,spread_ge,0.18,,0.13872832369942195,0.15485996705107083,519,0.09567785923986728,0.17760578270594307,0.5772661746139477,0.29746978511223504
min1_route_w775_gap_ge015,min1_w775_huber_refit_partial,gap_ge015,gap_ge,0.015,,0.651252408477842,0.6540362438220758,519,0.0988127568668821,0.1776939029288757,0.5778243602171571,0.2977998170732012
min1_route_w775_low_confidence,min1_w775_huber_refit_partial,low_confidence,low_confidence,,,0.33140655105973027,0.3640856672158155,519,0.09529566095434584,0.1769099565351082,0.5772661746139477,0.296956923039203
min1_route_w775_very_high_price,min1_w775_huber_refit_partial,very_high_price,very_high_price,,,0.21772639691714837,0.21911037891268534,519,0.0988127568668821,0.17791687703200443,0.5712913918014471,0.2973974700873911
min1_route_w775_high_plus_price,min1_w775_huber_refit_partial,high_plus_price,high_plus_price,,,0.6358381502890174,0.6243822075782537,519,0.09822751560939119,0.17806515584009514,0.5700909654676636,0.29764632168420857
min1_route_w800_risk_q50,min1_w800_huber_refit_partial,risk_q50,risk_ge,0.25341658691002833,,0.5009633911368016,0.5107084019769358,519,0.0917642538304383,0.17649112916195955,0.5772661746139477,0.29722467613769027
min1_route_w800_risk_q50_altgap_ge005,min1_w800_huber_refit_partial,risk_q50_altgap_ge005,risk_ge_altgap_ge,0.25341658691002833,0.005,0.3737957610789981,0.38220757825370677,519,0.0917642538304383,0.17650387021213151,0.5772661746139477,0.29725688946872114
min1_route_w800_risk_q50_altlower_gap005,min1_w800_huber_refit_partial,risk_q50_altlower_gap005,risk_ge_altlower_gap,0.25341658691002833,0.005,0.1926782273603083,0.17627677100494235,519,0.09440661499063376,0.17604551273469066,0.5712913918014471,0.2972421139614008
min1_route_w800_risk_q50_althigher_gap005,min1_w800_huber_refit_partial,risk_q50_althigher_gap005,risk_ge_althigher_gap,0.25341658691002833,0.005,0.1811175337186898,0.20593080724876442,519,0.09887911415020467,0.17886539285110667,0.5772661746139477,0.2973324372176501
min1_route_w800_risk_q50_altgap_ge010,min1_w800_huber_refit_partial,risk_q50_altgap_ge010,risk_ge_altgap_ge,0.25341658691002833,0.01,0.2697495183044316,0.2800658978583196,519,0.09238321517875378,0.1767085962308201,0.5772661746139477,0.2973004170370484
min1_route_w800_risk_q50_altlower_gap010,min1_w800_huber_refit_partial,risk_q50_altlower_gap010,risk_ge_altlower_gap,0.25341658691002833,0.01,0.1464354527938343,0.12685337726523888,519,0.09440661499063376,0.1762439833122481,0.5712913918014471,0.29730006032702505
min1_route_w800_risk_q50_althigher_gap010,min1_w800_huber_refit_partial,risk_q50_althigher_gap010,risk_ge_althigher_gap,0.25341658691002833,0.01,0.1233140655105973,0.15321252059308071,519,0.09887911415020467,0.17887164829223784,0.5772661746139477,0.29731802215365444
min1_route_w800_risk_q50_altgap_ge020,min1_w800_huber_refit_partial,risk_q50_altgap_ge020,risk_ge_altgap_ge,0.25341658691002833,0.02,0.11753371868978806,0.13179571663920922,519,0.09682369510224355,0.17724585462298695,0.5772661746139477,0.29716432821176025
min1_route_w800_risk_q50_altlower_gap020,min1_w800_huber_refit_partial,risk_q50_altlower_gap020,risk_ge_altlower_gap,0.25341658691002833,0.02,0.0674373795761079,0.06754530477759473,519,0.09819631660739556,0.17680974197764449,0.5712913918014471,0.2972337966191971
min1_route_w800_risk_q50_althigher_gap020,min1_w800_huber_refit_partial,risk_q50_althigher_gap020,risk_ge_althigher_gap,0.25341658691002833,0.02,0.05009633911368015,0.0642504118616145,519,0.09955554704561394,0.17884314801900825,0.5772661746139477,0.29724821665788903
min1_route_w800_risk_q60,min1_w800_huber_refit_partial,risk_q60,risk_ge,0.3062512709471214,,0.4007707129094412,0.43986820428336076,519,0.0917642538304383,0.17676893632170404,0.5772661746139477,0.2973648386892481
min1_route_w800_risk_q60_altgap_ge005,min1_w800_huber_refit_partial,risk_q60_altgap_ge005,risk_ge_altgap_ge,0.3062512709471214,0.005,0.3063583815028902,0.3311367380560132,519,0.0917642538304383,0.17680923275693258,0.5772661746139477,0.29740783614257665
min1_route_w800_risk_q60_altlower_gap005,min1_w800_huber_refit_partial,risk_q60_altlower_gap005,risk_ge_altlower_gap,0.3062512709471214,0.005,0.1579961464354528,0.1515650741350906,519,0.09440661499063376,0.17610570651839286,0.5712913918014471,0.2972309443243585
min1_route_w800_risk_q60_althigher_gap005,min1_w800_huber_refit_partial,risk_q60_althigher_gap005,risk_ge_althigher_gap,0.3062512709471214,0.005,0.14836223506743737,0.17957166392092258,519,0.09887911415020467,0.1791105616122055,0.5772661746139477,0.2974945057181235
min1_route_w800_risk_q60_altgap_ge010,min1_w800_huber_refit_partial,risk_q60_altgap_ge010,risk_ge_altgap_ge,0.3062512709471214,0.01,0.2350674373795761,0.2471169686985173,519,0.09238321517875378,0.17697305282303738,0.5772661746139477,0.2974648228784046
min1_route_w800_risk_q60_altlower_gap010,min1_w800_huber_refit_partial,risk_q60_altlower_gap010,risk_ge_altlower_gap,0.3062512709471214,0.01,0.1329479768786127,0.11037891268533773,519,0.09440661499063376,0.17624037240967533,0.5712913918014471,0.2972974671650248
min1_route_w800_risk_q60_althigher_gap010,min1_w800_huber_refit_partial,risk_q60_althigher_gap010,risk_ge_althigher_gap,0.3062512709471214,0.01,0.10211946050096339,0.13673805601317957,519,0.09887911415020467,0.17913971578702786,0.5772661746139477,0.29748500981520465
min1_route_w800_risk_q60_altgap_ge020,min1_w800_huber_refit_partial,risk_q60_altgap_ge020,risk_ge_altgap_ge,0.3062512709471214,0.02,0.10982658959537572,0.12026359143327842,519,0.09682369510224355,0.17740117857536344,0.5772661746139477,0.2972663628192473
min1_route_w800_risk_q60_altlower_gap020,min1_w800_huber_refit_partial,risk_q60_altlower_gap020,risk_ge_altlower_gap,0.3062512709471214,0.02,0.06551059730250482,0.05930807248764415,519,0.09819631660739556,0.17677132800033096,0.5712913918014471,0.2971890630656734
min1_route_w800_risk_q60_althigher_gap020,min1_w800_huber_refit_partial,risk_q60_althigher_gap020,risk_ge_althigher_gap,0.3062512709471214,0.02,0.04431599229287091,0.060955518945634266,519,0.09955554704561394,0.1790368859486983,0.5772661746139477,0.2973949317916201
min1_route_w800_risk_q70,min1_w800_huber_refit_partial,risk_q70,risk_ge,0.45332818712336204,,0.30057803468208094,0.34102141680395387,519,0.09440661499063376,0.17655252440293653,0.5772661746139477,0.2969480927457897
min1_route_w800_risk_q70_altgap_ge005,min1_w800_huber_refit_partial,risk_q70_altgap_ge005,risk_ge_altgap_ge,0.45332818712336204,0.005,0.22350674373795762,0.257001647446458,519,0.09440661499063376,0.17657998961808682,0.5772661746139477,0.2969933055523331
min1_route_w800_risk_q70_altlower_gap005,min1_w800_huber_refit_partial,risk_q70_altlower_gap005,risk_ge_altlower_gap,0.45332818712336204,0.005,0.11753371868978806,0.11696869851729819,519,0.09819631660739556,0.1760506342945596,0.5712913918014471,0.2969240958757376
min1_route_w800_risk_q70_althigher_gap005,min1_w800_huber_refit_partial,risk_q70_althigher_gap005,risk_ge_althigher_gap,0.45332818712336204,0.005,0.10597302504816955,0.1400329489291598,519,0.09887911415020467,0.178936390697193,0.5772661746139477,0.2973867835474335
min1_route_w800_risk_q70_altgap_ge010,min1_w800_huber_refit_partial,risk_q70_altgap_ge010,risk_ge_altgap_ge,0.45332818712336204,0.01,0.17533718689788053,0.19604612850082373,519,0.09529566095434584,0.17672232917507272,0.5772661746139477,0.29701489817188226
min1_route_w800_risk_q70_altlower_gap010,min1_w800_huber_refit_partial,risk_q70_altlower_gap010,risk_ge_altlower_gap,0.45332818712336204,0.01,0.10211946050096339,0.09225700164744646,519,0.09819631660739556,0.17617621708677372,0.5712913918014471,0.29697398812965264
min1_route_w800_risk_q70_althigher_gap010,min1_w800_huber_refit_partial,risk_q70_althigher_gap010,risk_ge_althigher_gap,0.45332818712336204,0.01,0.07321772639691715,0.10378912685337727,519,0.09887911415020467,0.17895314746196483,0.5772661746139477,0.29735852822448744
min1_route_w800_risk_q70_altgap_ge020,min1_w800_huber_refit_partial,risk_q70_altgap_ge020,risk_ge_altgap_ge,0.45332818712336204,0.02,0.09633911368015415,0.09719934102141681,519,0.0964251703208934,0.1770558068577024,0.5772661746139477,0.2968474388345674
min1_route_w800_risk_q70_altlower_gap020,min1_w800_huber_refit_partial,risk_q70_altlower_gap020,risk_ge_altlower_gap,0.45332818712336204,0.02,0.05394990366088632,0.04942339373970346,519,0.09819631660739556,0.17653742433903843,0.5712913918014471,0.2968078553643566
min1_route_w800_risk_q70_althigher_gap020,min1_w800_huber_refit_partial,risk_q70_althigher_gap020,risk_ge_althigher_gap,0.45332818712336204,0.02,0.04238921001926782,0.047775947281713346,519,0.09887911415020467,0.17892541789232977,0.5772661746139477,0.2973571810702815
min1_route_w800_risk_q80,min1_w800_huber_refit_partial,risk_q80,risk_ge,0.5822222054361198,,0.2003853564547206,0.2273476112026359,519,0.09529566095434584,0.1777082512997956,0.5712913918014471,0.29739622310668395
min1_route_w800_risk_q80_altgap_ge005,min1_w800_huber_refit_partial,risk_q80_altgap_ge005,risk_ge_altgap_ge,0.5822222054361198,0.005,0.15606936416184972,0.16803953871499178,519,0.09529566095434584,0.17771734467990447,0.5712913918014471,0.29744102354862495
min1_route_w800_risk_q80_altlower_gap005,min1_w800_huber_refit_partial,risk_q80_altlower_gap005,risk_ge_altlower_gap,0.5822222054361198,0.005,0.0789980732177264,0.08896210873146623,519,0.09819631660739556,0.17717530070657644,0.5712913918014471,0.2974604566346453
min1_route_w800_risk_q80_althigher_gap005,min1_w800_huber_refit_partial,risk_q80_althigher_gap005,risk_ge_althigher_gap,0.5822222054361198,0.005,0.07707129094412331,0.07907742998352553,519,0.09955554704561394,0.1789490793469938,0.5712913918014471,0.2972982230450978
min1_route_w800_risk_q80_altgap_ge010,min1_w800_huber_refit_partial,risk_q80_altgap_ge010,risk_ge_altgap_ge,0.5822222054361198,0.01,0.1233140655105973,0.13509060955518945,519,0.0964251703208934,0.17779837734527154,0.5712913918014471,0.29742319960079944
min1_route_w800_risk_q80_altlower_gap010,min1_w800_huber_refit_partial,risk_q80_altlower_gap010,risk_ge_altlower_gap,0.5822222054361198,0.01,0.0674373795761079,0.07248764415156507,519,0.09819631660739556,0.1772509582953814,0.5712913918014471,0.29747459943167864
min1_route_w800_risk_q80_althigher_gap010,min1_w800_huber_refit_partial,risk_q80_althigher_gap010,risk_ge_althigher_gap,0.5822222054361198,0.01,0.055876685934489405,0.06260296540362438,519,0.09955554704561394,0.17895445442355595,0.5712913918014471,0.2972662384986733
min1_route_w800_risk_q80_altgap_ge020,min1_w800_huber_refit_partial,risk_q80_altgap_ge020,risk_ge_altgap_ge,0.5822222054361198,0.02,0.07514450867052024,0.06754530477759473,519,0.09682369510224355,0.1780009800948044,0.5712913918014471,0.2973677852318226
min1_route_w800_risk_q80_altlower_gap020,min1_w800_huber_refit_partial,risk_q80_altlower_gap020,risk_ge_altlower_gap,0.5822222054361198,0.02,0.038535645472061654,0.04118616144975288,519,0.09819631660739556,0.17747568016731052,0.5712913918014471,0.29742840955142197
min1_route_w800_risk_q80_althigher_gap020,min1_w800_huber_refit_partial,risk_q80_althigher_gap020,risk_ge_althigher_gap,0.5822222054361198,0.02,0.036608863198458574,0.026359143327841845,519,0.09955554704561394,0.17893233530115968,0.5712913918014471,0.29725701855936354
min1_route_w800_risk_q90,min1_w800_huber_refit_partial,risk_q90,risk_ge,0.6845020210860583,,0.1001926782273603,0.15321252059308071,519,0.09819631660739556,0.177355739182421,0.5712913918014471,0.2973476401021281
min1_route_w800_risk_q90_altgap_ge005,min1_w800_huber_refit_partial,risk_q90_altgap_ge005,risk_ge_altgap_ge,0.6845020210860583,0.005,0.08863198458574181,0.1186161449752883,519,0.09819631660739556,0.17735257783544786,0.5712913918014471,0.2973389860739746
min1_route_w800_risk_q90_altlower_gap005,min1_w800_huber_refit_partial,risk_q90_altlower_gap005,risk_ge_altlower_gap,0.6845020210860583,0.005,0.05202312138728324,0.06754530477759473,519,0.0988127568668821,0.17783150250537708,0.5712913918014471,0.29772233040206886
min1_route_w800_risk_q90_althigher_gap005,min1_w800_huber_refit_partial,risk_q90_althigher_gap005,risk_ge_althigher_gap,0.6845020210860583,0.005,0.036608863198458574,0.051070840197693576,519,0.09955554704561394,0.17792811070373665,0.5712913918014471,0.2969337987108766
min1_route_w800_risk_q90_altgap_ge010,min1_w800_huber_refit_partial,risk_q90_altgap_ge010,risk_ge_altgap_ge,0.6845020210860583,0.01,0.0789980732177264,0.09390444810543658,519,0.09819631660739556,0.17735026531004233,0.5712913918014471,0.29736068336272875
min1_route_w800_risk_q90_altlower_gap010,min1_w800_huber_refit_partial,risk_q90_altlower_gap010,risk_ge_altlower_gap,0.6845020210860583,0.01,0.04816955684007707,0.054365733113673806,519,0.0988127568668821,0.17787671087919016,0.5712913918014471,0.2977545820839269
min1_route_w800_risk_q90_althigher_gap010,min1_w800_huber_refit_partial,risk_q90_althigher_gap010,risk_ge_althigher_gap,0.6845020210860583,0.01,0.030828516377649325,0.039538714991762765,519,0.09955554704561394,0.17788058980451799,0.5712913918014471,0.29692318712991383
min1_route_w800_risk_q90_altgap_ge020,min1_w800_huber_refit_partial,risk_q90_altgap_ge020,risk_ge_altgap_ge,0.6845020210860583,0.02,0.05202312138728324,0.044481054365733116,519,0.09819631660739556,0.17755712889939754,0.5712913918014471,0.29736478041561715
min1_route_w800_risk_q90_altlower_gap020,min1_w800_huber_refit_partial,risk_q90_altlower_gap020,risk_ge_altlower_gap,0.6845020210860583,0.02,0.028901734104046242,0.02800658978583196,519,0.0988127568668821,0.17798702405858877,0.5712913918014471,0.29768732004430076
min1_route_w800_risk_q90_althigher_gap020,min1_w800_huber_refit_partial,risk_q90_althigher_gap020,risk_ge_althigher_gap,0.6845020210860583,0.02,0.023121387283236993,0.016474464579901153,519,0.09955554704561394,0.1779771402144746,0.5712913918014471,0.2969947243872878
min1_route_w800_qwidth_ge120,min1_w800_huber_refit_partial,qwidth_ge120,qwidth_ge,1.2,,0.6878612716763006,0.7397034596375618,519,0.09441557912369433,0.1769062148356845,0.5786835981503664,0.29873607605224267
min1_route_w800_qwidth_ge140,min1_w800_huber_refit_partial,qwidth_ge140,qwidth_ge,1.4,,0.4720616570327553,0.5436573311367381,519,0.09532721279946713,0.17745879250414293,0.5786835981503664,0.2986028618326708
min1_route_w800_qwidth_ge160,min1_w800_huber_refit_partial,qwidth_ge160,qwidth_ge,1.6,,0.27552986512524086,0.3130148270181219,519,0.09682369510224355,0.17753699908228798,0.5712913918014471,0.29734012642436125
min1_route_w800_spread_ge060,min1_w800_huber_refit_partial,spread_ge060,spread_ge,0.06,,0.6011560693641619,0.6013179571663921,519,0.09238321517875378,0.1769612139540666,0.576097526650291,0.29788472733566823
min1_route_w800_spread_ge100,min1_w800_huber_refit_partial,spread_ge100,spread_ge,0.1,,0.3583815028901734,0.4102141680395387,519,0.09440661499063376,0.177624117671524,0.5772661746139477,0.29805536820635786
min1_route_w800_spread_ge140,min1_w800_huber_refit_partial,spread_ge140,spread_ge,0.14,,0.24084778420038536,0.24382207578253706,519,0.09529566095434584,0.1776135815329575,0.5772661746139477,0.2978502869471268
min1_route_w800_spread_ge180,min1_w800_huber_refit_partial,spread_ge180,spread_ge,0.18,,0.13872832369942195,0.15485996705107083,519,0.09529566095434584,0.1775251119971864,0.5772661746139477,0.2975640905520236
min1_route_w800_gap_ge015,min1_w800_huber_refit_partial,gap_ge015,gap_ge,0.015,,0.651252408477842,0.6540362438220758,519,0.0988127568668821,0.17769538220662282,0.576196868143732,0.2980772168549263
min1_route_w800_low_confidence,min1_w800_huber_refit_partial,low_confidence,low_confidence,,,0.33140655105973027,0.3640856672158155,519,0.09403317473087637,0.17663211373741536,0.5772661746139477,0.2969739455670688
min1_route_w800_very_high_price,min1_w800_huber_refit_partial,very_high_price,very_high_price,,,0.21772639691714837,0.21911037891268534,519,0.09819631660739556,0.17777188575051417,0.5712913918014471,0.29743498861939616
min1_route_w800_high_plus_price,min1_w800_huber_refit_partial,high_plus_price,high_plus_price,,,0.6358381502890174,0.6243822075782537,519,0.09827114807029147,0.17807976648792384,0.5695811764755481,0.2978239533202737
min1_route_w850_risk_q50,min1_w850_huber_refit_partial,risk_q50,risk_ge,0.25341658691002833,,0.5009633911368016,0.5107084019769358,519,0.09065272755456642,0.17595262323723115,0.5772661746139477,0.2975877789449576
min1_route_w850_risk_q50_altgap_ge005,min1_w850_huber_refit_partial,risk_q50_altgap_ge005,risk_ge_altgap_ge,0.25341658691002833,0.005,0.41040462427745666,0.4200988467874794,519,0.09053616874854332,0.17601251756255454,0.5772661746139477,0.29761764839416494
min1_route_w850_risk_q50_altlower_gap005,min1_w850_huber_refit_partial,risk_q50_altlower_gap005,risk_ge_altlower_gap,0.25341658691002833,0.005,0.21001926782273603,0.19769357495881384,519,0.09403317473087637,0.17511402479805038,0.5712913918014471,0.2975405441410193
